Altitude (km),O (kg/m3),N2 (kg/m3),O2 (kg/m3),Total (kg/m3),Neutral Temp. (K),He (kg/m3),Ar (kg/m3),H (kg/m3),N (kg/m3),H2 (kg/m3)
742.5,0.0,0.0,0.0,1.722e-10,815.7,1.7220000000000003e-11,0.0,0.0,0.0,1.5498000000000002e-10
743.5,0.0,0.0,0.0,1.707e-10,817.2,1.707e-11,0.0,0.0,0.0,1.5363e-10
744.5,0.0,0.0,0.0,1.693e-10,818.7,1.693e-11,0.0,0.0,0.0,1.5237e-10
745.5,0.0,0.0,0.0,1.678e-10,820.2,1.6780000000000002e-11,0.0,0.0,0.0,1.5102e-10
746.5,0.0,0.0,0.0,1.664e-10,821.6,1.664e-11,0.0,0.0,0.0,1.4975999999999998e-10
747.5,0.0,0.0,0.0,1.65e-10,823.1,1.65e-11,0.0,0.0,0.0,1.485e-10
748.5,0.0,0.0,0.0,1.636e-10,824.5,1.6360000000000002e-11,0.0,0.0,0.0,1.4724e-10
749.5,0.0,0.0,0.0,1.622e-10,825.9,1.622e-11,0.0,0.0,0.0,1.4598e-10
750.5,0.0,0.0,0.0,1.608e-10,827.3,1.608e-11,0.0,0.0,0.0,1.4472000000000002e-10
751.5,0.0,0.0,0.0,1.595e-10,828.7,1.595e-11,0.0,0.0,0.0,1.4354999999999999e-10
752.5,0.0,0.0,0.0,1.582e-10,830.1,1.582e-11,0.0,0.0,0.0,1.4238e-10
753.5,0.0,0.0,0.0,1.569e-10,831.4,1.569e-11,0.0,0.0,0.0,1.4121e-10
754.5,0.0,0.0,0.0,1.556e-10,832.8,1.5560000000000002e-11,0.0,0.0,0.0,1.4004000000000001e-10
755.5,0.0,0.0,0.0,1.543e-10,834.1,1.5430000000000002e-11,0.0,0.0,0.0,1.3887e-10
756.5,0.0,0.0,0.0,1.531e-10,835.4,1.531e-11,0.0,0.0,0.0,1.3779e-10
757.5,0.0,0.0,0.0,1.518e-10,836.7,1.5180000000000003e-11,0.0,0.0,0.0,1.3662000000000002e-10
758.5,0.0,0.0,0.0,1.506e-10,838.1,1.506e-11,0.0,0.0,0.0,1.3554e-10
759.5,0.0,0.0,0.0,1.494e-10,839.4,1.494e-11,0.0,0.0,0.0,1.3446e-10
760.5,0.0,0.0,0.0,1.482e-10,840.6,1.482e-11,0.0,0.0,0.0,1.3337999999999998e-10
761.5,0.0,0.0,0.0,1.47e-10,841.9,1.47e-11,0.0,0.0,0.0,1.3230000000000002e-10
762.5,0.0,0.0,0.0,1.458e-10,843.1,1.458e-11,0.0,0.0,0.0,1.3122000000000001e-10
763.5,0.0,0.0,0.0,1.446e-10,844.4,1.4460000000000001e-11,0.0,0.0,0.0,1.3014e-10
764.5,0.0,0.0,0.0,1.434e-10,845.6,1.4339999999999999e-11,0.0,0.0,0.0,1.2906e-10
765.5,0.0,0.0,0.0,1.423e-10,846.8,1.4229999999999999e-11,0.0,0.0,0.0,1.2807e-10
766.5,0.0,0.0,0.0,1.412e-10,847.9,1.4119999999999999e-11,0.0,0.0,0.0,1.2708e-10
767.5,0.0,0.0,0.0,1.401e-10,849.1,1.4010000000000002e-11,0.0,0.0,0.0,1.2609000000000003e-10
768.5,0.0,0.0,0.0,1.39e-10,850.3,1.3900000000000002e-11,0.0,0.0,0.0,1.251e-10
769.5,0.0,0.0,0.0,1.379e-10,851.4,1.3790000000000002e-11,0.0,0.0,0.0,1.2411000000000002e-10
770.5,0.0,0.0,0.0,1.368e-10,852.5,1.3680000000000001e-11,0.0,0.0,0.0,1.2312e-10
771.5,0.0,0.0,0.0,1.358e-10,853.6,1.3580000000000002e-11,0.0,0.0,0.0,1.2222000000000002e-10
772.5,0.0,0.0,0.0,1.347e-10,854.6,1.3470000000000001e-11,0.0,0.0,0.0,1.2123e-10
773.5,0.0,0.0,0.0,1.336e-10,855.7,1.3360000000000001e-11,0.0,0.0,0.0,1.2024000000000002e-10
774.5,0.0,0.0,0.0,1.326e-10,856.8,1.3260000000000001e-11,0.0,0.0,0.0,1.1934000000000002e-10
775.5,0.0,0.0,0.0,1.316e-10,857.8,1.316e-11,0.0,0.0,0.0,1.1844e-10
776.5,0.0,0.0,0.0,1.306e-10,858.8,1.306e-11,0.0,0.0,0.0,1.1754e-10
777.5,0.0,0.0,0.0,1.297e-10,859.8,1.2970000000000001e-11,0.0,0.0,0.0,1.1673e-10
778.5,0.0,0.0,0.0,1.287e-10,860.8,1.2870000000000002e-11,0.0,0.0,0.0,1.1583e-10
779.5,0.0,0.0,0.0,1.277e-10,861.8,1.2770000000000002e-11,0.0,0.0,0.0,1.1493000000000001e-10
780.5,0.0,0.0,0.0,1.268e-10,862.7,1.268e-11,0.0,0.0,0.0,1.1411999999999999e-10
781.5,0.0,0.0,0.0,1.258e-10,863.6,1.258e-11,0.0,0.0,0.0,1.1322e-10
782.5,0.0,0.0,0.0,1.249e-10,864.5,1.249e-11,0.0,0.0,0.0,1.1241e-10
783.5,0.0,0.0,0.0,1.24e-10,865.4,1.2400000000000002e-11,0.0,0.0,0.0,1.1160000000000001e-10
784.5,0.0,0.0,0.0,1.23e-10,866.3,1.2299999999999999e-11,0.0,0.0,0.0,1.1069999999999999e-10
785.5,0.0,0.0,0.0,1.222e-10,867.1,1.2220000000000001e-11,0.0,0.0,0.0,1.0998e-10
786.5,0.0,0.0,0.0,1.213e-10,868.0,1.2130000000000001e-11,0.0,0.0,0.0,1.0917000000000001e-10
787.5,0.0,0.0,0.0,1.204e-10,868.8,1.204e-11,0.0,0.0,0.0,1.0836e-10
788.5,0.0,0.0,0.0,1.195e-10,869.6,1.1950000000000001e-11,0.0,0.0,0.0,1.0755e-10
789.5,0.0,0.0,0.0,1.187e-10,870.4,1.187e-11,0.0,0.0,0.0,1.0683e-10
790.5,0.0,0.0,0.0,1.178e-10,871.1,1.178e-11,0.0,0.0,0.0,1.0602e-10
791.5,0.0,0.0,0.0,1.169e-10,871.9,1.169e-11,0.0,0.0,0.0,1.0521e-10
792.5,0.0,0.0,0.0,1.161e-10,872.6,1.1610000000000001e-11,0.0,0.0,0.0,1.0449e-10
793.5,0.0,0.0,0.0,1.152e-10,873.3,1.1520000000000001e-11,0.0,0.0,0.0,1.0368e-10
794.5,0.0,0.0,0.0,1.144e-10,874.0,1.1440000000000001e-11,0.0,0.0,0.0,1.0296e-10
795.5,0.0,0.0,0.0,1.136e-10,874.6,1.136e-11,0.0,0.0,0.0,1.0224e-10
796.5,0.0,0.0,0.0,1.128e-10,875.2,1.128e-11,0.0,0.0,0.0,1.0152e-10
797.5,0.0,0.0,0.0,1.121e-10,875.8,1.1210000000000001e-11,0.0,0.0,0.0,1.0089000000000001e-10
798.5,0.0,0.0,0.0,1.113e-10,876.3,1.1130000000000001e-11,0.0,0.0,0.0,1.0017e-10
799.5,0.0,0.0,0.0,1.105e-10,876.9,1.1050000000000002e-11,0.0,0.0,0.0,9.945e-11
800.5,0.0,0.0,0.0,1.098e-10,877.4,1.098e-11,0.0,0.0,0.0,9.882e-11
801.5,0.0,0.0,0.0,1.09e-10,877.9,1.0900000000000001e-11,0.0,0.0,0.0,9.81e-11
802.5,0.0,0.0,0.0,1.082e-10,878.4,1.0820000000000001e-11,0.0,0.0,0.0,9.738e-11
803.5,0.0,0.0,0.0,1.075e-10,878.9,1.0750000000000002e-11,0.0,0.0,0.0,9.675e-11
804.5,0.0,0.0,0.0,1.068e-10,879.3,1.068e-11,0.0,0.0,0.0,9.612e-11
805.5,0.0,0.0,0.0,1.061e-10,879.8,1.0610000000000001e-11,0.0,0.0,0.0,9.549e-11
806.5,0.0,0.0,0.0,1.054e-10,880.2,1.0540000000000002e-11,0.0,0.0,0.0,9.486000000000001e-11
807.5,0.0,0.0,0.0,1.047e-10,880.7,1.047e-11,0.0,0.0,0.0,9.423e-11
808.5,0.0,0.0,0.0,1.04e-10,881.1,1.0400000000000001e-11,0.0,0.0,0.0,9.36e-11
809.5,0.0,0.0,0.0,1.033e-10,881.5,1.033e-11,0.0,0.0,0.0,9.297e-11
810.5,0.0,0.0,0.0,1.026e-10,881.8,1.026e-11,0.0,0.0,0.0,9.234e-11
811.5,0.0,0.0,0.0,1.019e-10,882.2,1.019e-11,0.0,0.0,0.0,9.171000000000001e-11
812.5,0.0,0.0,0.0,1.012e-10,882.5,1.012e-11,0.0,0.0,0.0,9.108e-11
813.5,0.0,0.0,0.0,1.005e-10,882.8,1.005e-11,0.0,0.0,0.0,9.045000000000001e-11
814.5,0.0,0.0,0.0,9.985e-11,883.2,9.985e-12,0.0,0.0,0.0,8.9865e-11
815.5,0.0,0.0,0.0,9.921e-11,883.4,9.921e-12,0.0,0.0,0.0,8.9289e-11
816.5,0.0,0.0,0.0,9.858e-11,883.6,9.858000000000001e-12,0.0,0.0,0.0,8.8722e-11
817.5,0.0,0.0,0.0,9.795e-11,883.9,9.795e-12,0.0,0.0,0.0,8.815499999999999e-11
818.5,0.0,0.0,0.0,9.732e-11,884.1,9.732000000000001e-12,0.0,0.0,0.0,8.758800000000001e-11
819.5,0.0,0.0,0.0,9.67e-11,884.3,9.67e-12,0.0,0.0,0.0,8.703e-11
820.5,0.0,0.0,0.0,9.608e-11,884.5,9.608000000000002e-12,0.0,0.0,0.0,8.6472e-11
821.5,0.0,0.0,0.0,9.547e-11,884.6,9.547e-12,0.0,0.0,0.0,8.5923e-11
822.5,0.0,0.0,0.0,9.486e-11,884.7,9.486e-12,0.0,0.0,0.0,8.5374e-11
823.5,0.0,0.0,0.0,9.426e-11,884.9,9.426000000000001e-12,0.0,0.0,0.0,8.4834e-11
824.5,0.0,0.0,0.0,9.365e-11,885.0,9.365e-12,0.0,0.0,0.0,8.4285e-11
825.5,0.0,0.0,0.0,9.307e-11,885.1,9.307e-12,0.0,0.0,0.0,8.3763e-11
826.5,0.0,0.0,0.0,9.248e-11,885.2,9.248000000000001e-12,0.0,0.0,0.0,8.3232e-11
827.5,0.0,0.0,0.0,9.19e-11,885.3,9.190000000000001e-12,0.0,0.0,0.0,8.271e-11
828.5,0.0,0.0,0.0,9.132e-11,885.4,9.132000000000001e-12,0.0,0.0,0.0,8.2188e-11
829.5,0.0,0.0,0.0,9.074e-11,885.5,9.074000000000001e-12,0.0,0.0,0.0,8.1666e-11
830.5,0.0,0.0,0.0,9.018e-11,885.5,9.018e-12,0.0,0.0,0.0,8.116200000000001e-11
831.5,0.0,0.0,0.0,8.961e-11,885.5,8.961000000000001e-12,0.0,0.0,0.0,8.0649e-11
832.5,0.0,0.0,0.0,8.906e-11,885.5,8.906000000000001e-12,0.0,0.0,0.0,8.0154e-11
833.5,0.0,0.0,0.0,8.85e-11,885.5,8.85e-12,0.0,0.0,0.0,7.965e-11
834.5,0.0,0.0,0.0,8.795e-11,885.5,8.795e-12,0.0,0.0,0.0,7.915500000000001e-11
835.5,0.0,0.0,0.0,8.741e-11,885.5,8.741000000000001e-12,0.0,0.0,0.0,7.8669e-11
836.5,0.0,0.0,0.0,8.687e-11,885.4,8.687000000000001e-12,0.0,0.0,0.0,7.818300000000001e-11
837.5,0.0,0.0,0.0,8.634e-11,885.4,8.634e-12,0.0,0.0,0.0,7.7706e-11
838.5,0.0,0.0,0.0,8.581e-11,885.3,8.581e-12,0.0,0.0,0.0,7.7229e-11
839.5,0.0,0.0,0.0,8.529e-11,885.3,8.529e-12,0.0,0.0,0.0,7.6761e-11
840.5,0.0,0.0,0.0,8.477e-11,885.2,8.477e-12,0.0,0.0,0.0,7.6293e-11
841.5,0.0,0.0,0.0,8.425e-11,885.1,8.425000000000001e-12,0.0,0.0,0.0,7.582500000000001e-11
842.5,0.0,0.0,0.0,8.374e-11,885.0,8.374e-12,0.0,0.0,0.0,7.5366e-11
843.5,0.0,0.0,0.0,8.323e-11,884.8,8.323000000000002e-12,0.0,0.0,0.0,7.4907e-11
844.5,0.0,0.0,0.0,8.273e-11,884.7,8.272999999999999e-12,0.0,0.0,0.0,7.4457e-11
845.5,0.0,0.0,0.0,8.223e-11,884.6,8.223e-12,0.0,0.0,0.0,7.4007e-11
846.5,0.0,0.0,0.0,8.173e-11,884.4,8.173000000000001e-12,0.0,0.0,0.0,7.3557e-11
847.5,0.0,0.0,0.0,8.124e-11,884.2,8.124e-12,0.0,0.0,0.0,7.311599999999999e-11
848.5,0.0,0.0,0.0,8.075e-11,884.0,8.075e-12,0.0,0.0,0.0,7.267500000000001e-11
849.5,0.0,0.0,0.0,8.027e-11,883.9,8.027e-12,0.0,0.0,0.0,7.2243e-11
850.5,0.0,0.0,0.0,7.979e-11,883.7,7.979e-12,0.0,0.0,0.0,7.1811e-11
851.5,0.0,0.0,0.0,7.931e-11,883.4,7.931e-12,0.0,0.0,0.0,7.1379e-11
852.5,0.0,0.0,0.0,7.884e-11,883.2,7.884e-12,0.0,0.0,0.0,7.0956e-11
853.5,0.0,0.0,0.0,7.837e-11,883.0,7.837e-12,0.0,0.0,0.0,7.0533e-11
854.5,0.0,0.0,0.0,7.79e-11,882.8,7.79e-12,0.0,0.0,0.0,7.011e-11
855.5,0.0,0.0,0.0,7.744e-11,882.6,7.744000000000001e-12,0.0,0.0,0.0,6.969600000000001e-11
856.5,0.0,0.0,0.0,7.698e-11,882.3,7.698e-12,0.0,0.0,0.0,6.928200000000001e-11
857.5,0.0,0.0,0.0,7.652e-11,882.1,7.652e-12,0.0,0.0,0.0,6.8868e-11
858.5,0.0,0.0,0.0,7.607e-11,881.8,7.607e-12,0.0,0.0,0.0,6.8463e-11
859.5,0.0,0.0,0.0,7.562e-11,881.6,7.562e-12,0.0,0.0,0.0,6.8058e-11
860.5,0.0,0.0,0.0,7.517e-11,881.3,7.517e-12,0.0,0.0,0.0,6.7653e-11
861.5,0.0,0.0,0.0,7.473e-11,881.0,7.473e-12,0.0,0.0,0.0,6.7257e-11
862.5,0.0,0.0,0.0,7.428e-11,880.7,7.428000000000001e-12,0.0,0.0,0.0,6.6852e-11
863.5,0.0,0.0,0.0,7.385e-11,880.4,7.385e-12,0.0,0.0,0.0,6.6465e-11
864.5,0.0,0.0,0.0,7.341e-11,880.1,7.341e-12,0.0,0.0,0.0,6.6069e-11
865.5,0.0,0.0,0.0,7.298e-11,879.8,7.298e-12,0.0,0.0,0.0,6.5682e-11
866.5,0.0,0.0,0.0,7.255e-11,879.5,7.255e-12,0.0,0.0,0.0,6.5295e-11
867.5,0.0,0.0,0.0,7.212e-11,879.2,7.212000000000001e-12,0.0,0.0,0.0,6.490800000000001e-11
868.5,0.0,0.0,0.0,7.169e-11,879.0,7.169000000000001e-12,0.0,0.0,0.0,6.4521e-11
869.5,0.0,0.0,0.0,7.127e-11,878.7,7.127000000000001e-12,0.0,0.0,0.0,6.414300000000001e-11
870.5,0.0,0.0,0.0,7.085e-11,878.4,7.085000000000001e-12,0.0,0.0,0.0,6.376500000000001e-11
871.5,0.0,0.0,0.0,7.044e-11,878.0,7.044000000000001e-12,0.0,0.0,0.0,6.3396e-11
872.5,0.0,0.0,0.0,7.002e-11,877.7,7.0019999999999994e-12,0.0,0.0,0.0,6.3018e-11
873.5,0.0,0.0,0.0,6.961e-11,877.4,6.961000000000001e-12,0.0,0.0,0.0,6.2649e-11
874.5,0.0,0.0,0.0,6.92e-11,877.1,6.92e-12,0.0,0.0,0.0,6.228e-11
875.5,0.0,0.0,0.0,6.88e-11,876.7,6.88e-12,0.0,0.0,0.0,6.192e-11
876.5,0.0,0.0,0.0,6.839e-11,876.4,6.839e-12,0.0,0.0,0.0,6.155099999999999e-11
877.5,0.0,0.0,0.0,6.799e-11,876.0,6.7990000000000004e-12,0.0,0.0,0.0,6.1191e-11
878.5,0.0,0.0,0.0,6.759e-11,875.7,6.759e-12,0.0,0.0,0.0,6.0831e-11
879.5,0.0,0.0,0.0,6.72e-11,875.3,6.7200000000000004e-12,0.0,0.0,0.0,6.048e-11
880.5,0.0,0.0,0.0,6.68e-11,875.0,6.680000000000001e-12,0.0,0.0,0.0,6.012000000000001e-11
881.5,0.0,0.0,0.0,6.641e-11,874.7,6.641000000000001e-12,0.0,0.0,0.0,5.976900000000001e-11
882.5,0.0,0.0,0.0,6.602e-11,874.4,6.6019999999999995e-12,0.0,0.0,0.0,5.9418e-11
883.5,0.0,0.0,0.0,6.563e-11,874.0,6.563e-12,0.0,0.0,0.0,5.9067e-11
884.5,0.0,0.0,0.0,6.524e-11,873.7,6.524e-12,0.0,0.0,0.0,5.8716e-11
885.5,0.0,0.0,0.0,6.485e-11,873.4,6.485000000000001e-12,0.0,0.0,0.0,5.8365e-11
886.5,0.0,0.0,0.0,6.447e-11,873.1,6.447e-12,0.0,0.0,0.0,5.8023e-11
887.5,0.0,0.0,0.0,6.409e-11,872.8,6.409e-12,0.0,0.0,0.0,5.7681e-11
888.5,0.0,0.0,0.0,6.371e-11,872.5,6.371000000000001e-12,0.0,0.0,0.0,5.7339000000000004e-11
889.5,0.0,0.0,0.0,6.334e-11,872.1,6.334e-12,0.0,0.0,0.0,5.7006e-11
890.5,0.0,0.0,0.0,6.297e-11,871.8,6.297e-12,0.0,0.0,0.0,5.6673e-11
891.5,0.0,0.0,0.0,6.259e-11,871.5,6.259000000000001e-12,0.0,0.0,0.0,5.6331e-11
892.5,0.0,0.0,0.0,6.222e-11,871.2,6.222000000000001e-12,0.0,0.0,0.0,5.599800000000001e-11
893.5,0.0,0.0,0.0,6.184e-11,871.0,6.184e-12,0.0,0.0,0.0,5.5656e-11
894.5,0.0,0.0,0.0,6.147e-11,870.7,6.1469999999999996e-12,0.0,0.0,0.0,5.5322999999999996e-11
895.5,0.0,0.0,0.0,6.11e-11,870.4,6.1100000000000004e-12,0.0,0.0,0.0,5.499e-11
896.5,0.0,0.0,0.0,6.074e-11,870.1,6.074e-12,0.0,0.0,0.0,5.4666e-11
897.5,0.0,0.0,0.0,6.038e-11,869.9,6.038000000000001e-12,0.0,0.0,0.0,5.4342e-11
898.5,0.0,0.0,0.0,6.002e-11,869.6,6.0020000000000005e-12,0.0,0.0,0.0,5.4018000000000007e-11
899.5,0.0,0.0,0.0,5.966e-11,869.3,5.966000000000001e-12,0.0,0.0,0.0,5.3694000000000006e-11
900.5,0.0,0.0,0.0,5.931e-11,869.0,5.9310000000000005e-12,0.0,0.0,0.0,5.3379e-11
901.5,0.0,0.0,0.0,5.895e-11,868.7,5.895e-12,0.0,0.0,0.0,5.3055000000000004e-11
902.5,0.0,0.0,0.0,5.86e-11,868.5,5.86e-12,0.0,0.0,0.0,5.274e-11
903.5,0.0,0.0,0.0,5.824e-11,868.2,5.824e-12,0.0,0.0,0.0,5.2415999999999996e-11
904.5,0.0,0.0,0.0,5.789e-11,868.0,5.7890000000000005e-12,0.0,0.0,0.0,5.2101e-11
905.5,0.0,0.0,0.0,5.754e-11,867.7,5.754000000000001e-12,0.0,0.0,0.0,5.1786e-11
906.5,0.0,0.0,0.0,5.72e-11,867.5,5.720000000000001e-12,0.0,0.0,0.0,5.148e-11
907.5,0.0,0.0,0.0,5.685e-11,867.3,5.685000000000001e-12,0.0,0.0,0.0,5.1165000000000005e-11
908.5,0.0,0.0,0.0,5.65e-11,867.1,5.65e-12,0.0,0.0,0.0,5.085e-11
909.5,0.0,0.0,0.0,5.616e-11,866.9,5.616e-12,0.0,0.0,0.0,5.0544e-11
910.5,0.0,0.0,0.0,5.582e-11,866.7,5.582e-12,0.0,0.0,0.0,5.0238e-11
911.5,0.0,0.0,0.0,5.548e-11,866.5,5.548e-12,0.0,0.0,0.0,4.9932e-11
912.5,0.0,0.0,0.0,5.514e-11,866.3,5.514000000000001e-12,0.0,0.0,0.0,4.9626000000000005e-11
913.5,0.0,0.0,0.0,5.48e-11,866.2,5.48e-12,0.0,0.0,0.0,4.9320000000000004e-11
914.5,0.0,0.0,0.0,5.446e-11,866.1,5.446e-12,0.0,0.0,0.0,4.9014e-11
915.5,0.0,0.0,0.0,5.413e-11,865.9,5.4130000000000005e-12,0.0,0.0,0.0,4.8717e-11
916.5,0.0,0.0,0.0,5.38e-11,865.8,5.38e-12,0.0,0.0,0.0,4.842e-11
917.5,0.0,0.0,0.0,5.346e-11,865.7,5.346000000000001e-12,0.0,0.0,0.0,4.8114000000000004e-11
918.5,0.0,0.0,0.0,5.313e-11,865.5,5.3130000000000005e-12,0.0,0.0,0.0,4.7817e-11
919.5,0.0,0.0,0.0,5.281e-11,865.4,5.281000000000001e-12,0.0,0.0,0.0,4.7529e-11
920.5,0.0,0.0,0.0,5.248e-11,865.3,5.248e-12,0.0,0.0,0.0,4.7232000000000006e-11
921.5,0.0,0.0,0.0,5.216e-11,865.2,5.216e-12,0.0,0.0,0.0,4.6944e-11
922.5,0.0,0.0,0.0,5.183e-11,865.1,5.183e-12,0.0,0.0,0.0,4.6646999999999995e-11
923.5,0.0,0.0,0.0,5.151e-11,865.1,5.151e-12,0.0,0.0,0.0,4.6359e-11
924.5,0.0,0.0,0.0,5.118e-11,865.1,5.118e-12,0.0,0.0,0.0,4.6062e-11
925.5,0.0,0.0,0.0,5.086e-11,865.0,5.086e-12,0.0,0.0,0.0,4.5774e-11
926.5,0.0,0.0,0.0,5.054e-11,865.0,5.054e-12,0.0,0.0,0.0,4.5486e-11
927.5,0.0,0.0,0.0,5.022e-11,865.0,5.022e-12,0.0,0.0,0.0,4.5198000000000005e-11
928.5,0.0,0.0,0.0,4.991e-11,865.0,4.991e-12,0.0,0.0,0.0,4.4919e-11
929.5,0.0,0.0,0.0,4.959e-11,865.1,4.959e-12,0.0,0.0,0.0,4.4631e-11
930.5,0.0,0.0,0.0,4.928e-11,865.1,4.928e-12,0.0,0.0,0.0,4.4352e-11
931.5,0.0,0.0,0.0,4.896e-11,865.1,4.896e-12,0.0,0.0,0.0,4.4063999999999996e-11
932.5,0.0,0.0,0.0,4.865e-11,865.2,4.865000000000001e-12,0.0,0.0,0.0,4.3785e-11
933.5,0.0,0.0,0.0,4.834e-11,865.3,4.834e-12,0.0,0.0,0.0,4.3506e-11
934.5,0.0,0.0,0.0,4.803e-11,865.3,4.8030000000000004e-12,0.0,0.0,0.0,4.3227e-11
935.5,0.0,0.0,0.0,4.772e-11,865.4,4.772e-12,0.0,0.0,0.0,4.2948e-11
936.5,0.0,0.0,0.0,4.742e-11,865.5,4.7420000000000006e-12,0.0,0.0,0.0,4.2678000000000004e-11
937.5,0.0,0.0,0.0,4.711e-11,865.6,4.7110000000000004e-12,0.0,0.0,0.0,4.2399e-11
938.5,0.0,0.0,0.0,4.681e-11,865.8,4.681e-12,0.0,0.0,0.0,4.2129e-11
939.5,0.0,0.0,0.0,4.65e-11,866.0,4.6500000000000006e-12,0.0,0.0,0.0,4.185e-11
940.5,0.0,0.0,0.0,4.62e-11,866.2,4.62e-12,0.0,0.0,0.0,4.158e-11
941.5,0.0,0.0,0.0,4.589e-11,866.4,4.589000000000001e-12,0.0,0.0,0.0,4.1301000000000004e-11
942.5,0.0,0.0,0.0,4.559e-11,866.6,4.559e-12,0.0,0.0,0.0,4.1031e-11
943.5,0.0,0.0,0.0,4.529e-11,866.8,4.5290000000000006e-12,0.0,0.0,0.0,4.0761e-11
944.5,0.0,0.0,0.0,4.5e-11,867.0,4.500000000000001e-12,0.0,0.0,0.0,4.05e-11
945.5,0.0,0.0,0.0,4.47e-11,867.3,4.47e-12,0.0,0.0,0.0,4.023e-11
946.5,0.0,0.0,0.0,4.441e-11,867.5,4.441e-12,0.0,0.0,0.0,3.9968999999999997e-11
947.5,0.0,0.0,0.0,4.412e-11,867.7,4.412e-12,0.0,0.0,0.0,3.9708e-11
948.5,0.0,0.0,0.0,4.383e-11,867.9,4.383e-12,0.0,0.0,0.0,3.9447e-11
949.5,0.0,0.0,0.0,4.354e-11,868.3,4.354e-12,0.0,0.0,0.0,3.9186e-11
950.5,0.0,0.0,0.0,4.325e-11,868.6,4.325e-12,0.0,0.0,0.0,3.8925e-11
951.5,0.0,0.0,0.0,4.296e-11,869.0,4.296e-12,0.0,0.0,0.0,3.8664e-11
952.5,0.0,0.0,0.0,4.267e-11,869.3,4.267e-12,0.0,0.0,0.0,3.8403e-11
953.5,0.0,0.0,0.0,4.239e-11,869.7,4.239e-12,0.0,0.0,0.0,3.8151e-11
954.5,0.0,0.0,0.0,4.211e-11,870.1,4.211e-12,0.0,0.0,0.0,3.7899e-11
955.5,0.0,0.0,0.0,4.183e-11,870.4,4.183e-12,0.0,0.0,0.0,3.7647e-11
956.5,0.0,0.0,0.0,4.154e-11,870.8,4.154e-12,0.0,0.0,0.0,3.7386e-11
957.5,0.0,0.0,0.0,4.127e-11,871.2,4.127e-12,0.0,0.0,0.0,3.7143e-11
958.5,0.0,0.0,0.0,4.099e-11,871.6,4.099e-12,0.0,0.0,0.0,3.6891e-11
959.5,0.0,0.0,0.0,4.071e-11,872.0,4.071e-12,0.0,0.0,0.0,3.6639e-11
960.5,0.0,0.0,0.0,4.044e-11,872.5,4.044e-12,0.0,0.0,0.0,3.6395999999999996e-11
961.5,0.0,0.0,0.0,4.016e-11,873.0,4.016e-12,0.0,0.0,0.0,3.6144e-11
962.5,0.0,0.0,0.0,3.988e-11,873.5,3.988e-12,0.0,0.0,0.0,3.5892e-11
963.5,0.0,0.0,0.0,3.961e-11,874.0,3.961e-12,0.0,0.0,0.0,3.5649e-11
964.5,0.0,0.0,0.0,3.934e-11,874.5,3.934000000000001e-12,0.0,0.0,0.0,3.5406e-11
965.5,0.0,0.0,0.0,3.907e-11,875.0,3.907e-12,0.0,0.0,0.0,3.5163000000000004e-11
966.5,0.0,0.0,0.0,3.88e-11,875.6,3.88e-12,0.0,0.0,0.0,3.492e-11
967.5,0.0,0.0,0.0,3.854e-11,876.1,3.8539999999999995e-12,0.0,0.0,0.0,3.4685999999999997e-11
968.5,0.0,0.0,0.0,3.827e-11,876.7,3.8270000000000006e-12,0.0,0.0,0.0,3.4443e-11
969.5,0.0,0.0,0.0,3.801e-11,877.2,3.8010000000000005e-12,0.0,0.0,0.0,3.4209e-11
970.5,0.0,0.0,0.0,3.775e-11,877.8,3.775e-12,0.0,0.0,0.0,3.3975e-11
971.5,0.0,0.0,0.0,3.749e-11,878.5,3.749e-12,0.0,0.0,0.0,3.3741e-11
972.5,0.0,0.0,0.0,3.723e-11,879.1,3.723e-12,0.0,0.0,0.0,3.3506999999999996e-11
973.5,0.0,0.0,0.0,3.698e-11,879.7,3.698e-12,0.0,0.0,0.0,3.3282e-11
974.5,0.0,0.0,0.0,3.672e-11,880.4,3.672e-12,0.0,0.0,0.0,3.3048e-11
975.5,0.0,0.0,0.0,3.647e-11,881.0,3.647e-12,0.0,0.0,0.0,3.2822999999999996e-11
976.5,0.0,0.0,0.0,3.622e-11,881.7,3.622e-12,0.0,0.0,0.0,3.2598e-11
977.5,0.0,0.0,0.0,3.597e-11,882.3,3.597e-12,0.0,0.0,0.0,3.2373e-11
978.5,0.0,0.0,0.0,3.572e-11,883.0,3.572e-12,0.0,0.0,0.0,3.2148e-11
979.5,0.0,0.0,0.0,3.547e-11,883.6,3.547e-12,0.0,0.0,0.0,3.1923000000000004e-11
980.5,0.0,0.0,0.0,3.523e-11,884.3,3.523e-12,0.0,0.0,0.0,3.1707e-11
981.5,0.0,0.0,0.0,3.498e-11,884.9,3.498e-12,0.0,0.0,0.0,3.1482e-11
982.5,0.0,0.0,0.0,3.474e-11,885.6,3.4740000000000003e-12,0.0,0.0,0.0,3.1266000000000003e-11
983.5,0.0,0.0,0.0,3.45e-11,886.3,3.45e-12,0.0,0.0,0.0,3.105e-11
984.5,0.0,0.0,0.0,3.426e-11,887.0,3.426e-12,0.0,0.0,0.0,3.0834e-11
985.5,0.0,0.0,0.0,3.403e-11,887.6,3.403e-12,0.0,0.0,0.0,3.0627e-11
986.5,0.0,0.0,0.0,3.379e-11,888.3,3.379e-12,0.0,0.0,0.0,3.0411000000000004e-11
