Altitude (km),Total (kg/m3),Neutral Temp. (K),Pressure (Pa),C (kg/m3),N2 (kg/m3),CH3 (kg/m3),C2H4 (kg/m3),He (kg/m3),H (kg/m3),CH4 (kg/m3),C2H6 (kg/m3),Ar (kg/m3),C2H2 (kg/m3),C3H4 (kg/m3),H2 (kg/m3)
126.5,0.0004208,163.77586243743738,233.7,0.0,4.1085016218564263e-7,0.0,0.0,0.00011313397383533705,0.0,9.863705503400953e-6,0.0,1.5810398793747278e-7,0.0,0.0,0.0002972333665111388
127.5,0.0004016,163.9548516630472,224.1,0.0,3.907831730397843e-7,0.0,0.0,0.00010796961354154642,0.0,9.39733719772945e-6,0.0,1.5014707981538284e-7,0.0,0.0,0.000283692119007869
128.5,0.0003837,164.13174355067753,215.0,0.0,3.721221333117091e-7,0.0,0.0,0.00010315499075636041,0.0,8.963103929009215e-6,0.0,1.427565878857565e-7,0.0,0.0,0.0002710670265934329
129.5,0.0003677,164.30800499000554,206.3,0.0,3.554217552343126e-7,0.0,0.0,9.885136515837814e-5,0.0,8.57468950508187e-6,0.0,1.3614029126594531e-7,0.0,0.0,0.00025978238329003975
130.5,0.0003524,164.43579981838528,198.0,0.0,3.3950990858216224e-7,0.0,0.0,9.473260166585016e-5,0.0,8.20383247949737e-6,0.0,1.298403664147037e-7,0.0,0.0,0.00024899421557965563
131.5,0.0003377,164.51149594676514,190.0,0.0,3.242714474178687e-7,0.0,0.0,9.077183938727151e-5,0.0,7.847977333950384e-6,0.0,1.2380949577132275e-7,0.0,0.0,0.00023863210233558894
132.5,0.0003235,164.58742596003034,182.3,0.0,3.0960540977238176e-7,0.0,0.0,8.69462174534914e-5,0.0,7.504890951588887e-6,0.0,1.1801563605083265e-7,0.0,0.0,0.00022862127054909653
133.5,0.0003098,164.662433364039,175.0,0.0,2.9552196834173415e-7,0.0,0.0,8.325582754298774e-5,0.0,7.174705622025266e-6,0.0,1.1246444026177802e-7,0.0,0.0,0.00021896148042638348
134.5,0.0002967,164.7384496752797,167.9,0.0,2.820855130091727e-7,0.0,0.0,7.972728432087742e-5,0.0,6.8593457600511545e-6,0.0,1.0717443245970188e-7,0.0,0.0,0.00020972410997360252
135.5,0.0002846,164.81319099867744,161.2,0.0,2.6969767802849586e-7,0.0,0.0,7.646826027245119e-5,0.0,6.568333311937131e-6,0.0,1.0230210368719362e-7,0.0,0.0,0.00020119140663389597
136.5,0.000273,164.88873132968362,154.7,0.0,2.5785098881480624e-7,0.0,0.0,7.334412747330725e-5,0.0,6.289701974018175e-6,0.0,9.764850300873112e-8,0.0,0.0,0.000193010671060851
137.5,0.0002619,164.96380313975024,148.5,0.0,2.465553099674765e-7,0.0,0.0,7.035497474429351e-5,0.0,6.023579957408247e-6,0.0,9.321911756207383e-8,0.0,0.0,0.00018518167087076874
138.5,0.0002497,165.01927447553362,142.6,0.0,2.34305755162818e-7,0.0,0.0,6.707129396166528e-5,0.0,5.733312607950242e-6,0.0,8.84480971676985e-8,0.0,0.0,0.00017657263957805396
139.5,0.0002375,165.05703976918448,136.9,0.0,2.2212888413565685e-7,0.0,0.0,6.378845408775995e-5,0.0,5.444062911327431e-6,0.0,8.37211866172841e-8,0.0,0.0,0.00016796163293015967
140.5,0.0002259,165.09429690469074,131.5,0.0,2.105977697052857e-7,0.0,0.0,6.0667417711277975e-5,0.0,5.169611949249395e-6,0.0,7.925341689600246e-8,0.0,0.0,0.00015977311915287132
141.5,0.0002155,165.13091662803197,126.4,0.0,2.002649320289512e-7,0.0,0.0,5.7869269711765127e-5,0.0,4.92360748733216e-6,0.0,7.525137137848451e-8,0.0,0.0,0.00015243160649749528
142.5,0.0002065,165.16675789885687,121.6,0.0,1.913053357068072e-7,0.0,0.0,5.544763350350646e-5,0.0,4.710484759793162e-6,0.0,7.177873428502954e-8,0.0,0.0,0.00014607879766670854
143.5,0.0001979,165.20325054091026,116.9,0.0,1.8275852036813993e-7,0.0,0.0,5.3133724865578376e-5,0.0,4.507006163438435e-6,0.0,6.846898688424446e-8,0.0,0.0,0.0001400080414637308
144.5,0.0001897,165.23959212277697,112.4,0.0,1.7463433629234196e-7,0.0,0.0,5.0927625911653564e-5,0.0,4.313297103125345e-6,0.0,6.532751869982063e-8,0.0,0.0,0.00013421911513022893
145.5,0.0001822,165.2757043711267,108.1,0.0,1.6720519015880742e-7,0.0,0.0,4.89098477508453e-5,0.0,4.136132890144896e-6,0.0,6.245549226222737e-8,0.0,0.0,0.00012892435867658877
146.5,0.0001749,165.30382817535096,104.0,0.0,1.600146499272388e-7,0.0,0.0,4.694596795229934e-5,0.0,3.9641633298789385e-6,0.0,5.968249275702363e-8,0.0,0.0,0.00012377017157513747
147.5,0.000168,165.31600705630794,99.97,0.0,1.5323441411983748e-7,0.0,0.0,4.5089351306638614e-5,0.0,3.801748032576141e-6,0.0,5.70702114023259e-8,0.0,0.0,0.00011889859603526308
148.5,0.000161,165.32794924380354,96.17,0.0,1.464116640967968e-7,0.0,0.0,4.320635356357688e-5,0.0,3.6376890489715358e-6,0.0,5.445115911260916e-8,0.0,0.0,0.00011395509456424217
149.5,0.0001542,165.3398729226848,92.52,0.0,1.3981022077912048e-7,0.0,0.0,4.137739825002391e-5,0.0,3.478649961917184e-6,0.0,5.192178572954675e-8,0.0,0.0,0.00010915221978155025
150.5,0.0001476,165.35179151471002,89.01,0.0,1.3342775267044963e-7,0.0,0.0,3.960246458841109e-5,0.0,3.324601736751725e-6,0.0,4.9480762320570036e-8,0.0,0.0,0.00010449002515984618
151.5,0.0001416,165.36364951667306,85.65,0.0,1.2762474333905779e-7,0.0,0.0,3.7988867453702046e-5,0.0,3.184540856714594e-6,0.0,4.726152797285953e-8,0.0,0.0,0.00010025170541827143
152.5,0.0001361,165.3754209154329,82.44,0.0,1.2230689569989946e-7,0.0,0.0,3.65097394611161e-5,0.0,3.0561654170298053e-6,0.0,4.522837606374842e-8,0.0,0.0,9.636655985009043e-5
153.5,0.0001309,165.38723233614556,79.34,0.0,1.1728683686563978e-7,0.0,0.0,3.511135529056702e-5,0.0,2.9348860581240714e-6,0.0,4.3310621522137186e-8,0.0,0.0,9.269316119292115e-5
154.5,0.0001258,165.39898955856486,76.37,0.0,1.1238618600893612e-7,0.0,0.0,3.37400785643406e-5,0.0,2.816230095037519e-6,0.0,4.144250397668936e-8,0.0,0.0,8.908986265063625e-5
155.5,0.0001211,165.4,73.51,0.0,1.078837540489481e-7,0.0,0.0,3.2476559742466724e-5,0.0,2.707092219050899e-6,0.0,3.9728140651896794e-8,0.0,0.0,8.576873614378153e-5
156.5,0.0001166,165.4,70.77,0.0,1.0358604468630372e-7,0.0,0.0,3.1266933514974145e-5,0.0,2.6027664184053402e-6,0.0,3.809407254809087e-8,0.0,0.0,8.258861994938613e-5
157.5,0.0001122,165.4,68.12,0.0,9.939868821129804e-8,0.0,0.0,3.008432345950152e-5,0.0,2.5009458731766376e-6,0.0,3.650463621374204e-8,0.0,0.0,7.94788273428968e-5
158.5,0.000108,165.4,65.58,0.0,9.541174691053626e-8,0.0,0.0,2.8955558203265755e-5,0.0,2.403879227623999e-6,0.0,3.499314456545497e-8,0.0,0.0,7.651015767763425e-5
159.5,0.0001041,165.4,63.13,0.0,9.171000441595878e-8,0.0,0.0,2.7907414563141606e-5,0.0,2.313746749432975e-6,0.0,3.3590033622181684e-8,0.0,0.0,7.375353864938727e-5
160.5,0.0001003,165.4,60.77,0.0,8.811583905632388e-8,0.0,0.0,2.6886262906887876e-5,0.0,2.2260852255652452e-6,0.0,3.222997121833562e-8,0.0,0.0,7.10673060572722e-5
161.5,9.658e-5,165.4,58.5,0.0,8.461127708403659e-8,0.0,0.0,2.5886739044038904e-5,0.0,2.140446052167287e-6,0.0,3.0906289446200216e-8,0.0,0.0,6.843729733726357e-5
162.5,9.279e-5,165.4,56.31,0.0,8.106389860135359e-8,0.0,0.0,2.4868628780666623e-5,0.0,2.0534922485975883e-6,0.0,2.9570418525396134e-8,0.0,0.0,6.575724465360905e-5
163.5,8.911e-5,165.4,54.2,0.0,7.763380010759564e-8,0.0,0.0,2.3880070814680344e-5,0.0,1.9692159199131074e-6,0.0,2.8281648983798164e-8,0.0,0.0,6.315479781631517e-5
164.5,8.557e-5,165.4,52.18,0.0,7.434813686515305e-8,0.0,0.0,2.2929082952040304e-5,0.0,1.8882868674633142e-6,0.0,2.7050122900173405e-8,0.0,0.0,6.065123192073105e-5
165.5,8.245e-5,165.4,50.22,0.0,7.14420528390754e-8,0.0,0.0,2.2090798753563776e-5,0.0,1.816818936048512e-6,0.0,2.5959355381951404e-8,0.0,0.0,5.844498090216667e-5
166.5,7.995e-5,165.4,48.33,0.0,6.908664328308585e-8,0.0,0.0,2.1418779389675147e-5,0.0,1.7591900094559319e-6,0.0,2.507112384061441e-8,0.0,0.0,5.667787283374523e-5
167.5,7.753e-5,165.4,46.51,0.0,6.681238678844918e-8,0.0,0.0,2.0768324798001474e-5,0.0,1.7034795913662067e-6,0.0,2.4214531647463142e-8,0.0,0.0,5.4967168692196406e-5
168.5,7.519e-5,165.4,44.76,0.0,6.461894296169882e-8,0.0,0.0,2.0139431684519716e-5,0.0,1.6496834221170888e-6,0.0,2.3389384341924885e-8,0.0,0.0,5.331287656605957e-5
169.5,7.27e-5,165.4,43.04,0.0,6.23047177273218e-8,0.0,0.0,1.9470449751585815e-5,0.0,1.5927025640371096e-6,0.0,2.2522031875381034e-8,0.0,0.0,5.155202093477438e-5
170.5,7.023e-5,165.4,41.38,0.0,6.001935967414527e-8,0.0,0.0,1.880695504492379e-5,0.0,1.536314903568486e-6,0.0,2.1667237209189607e-8,0.0,0.0,4.9805043454624375e-5
171.5,6.786e-5,165.4,39.78,0.0,5.78313872378548e-8,0.0,0.0,1.8170438766031205e-5,0.0,1.4822757695350358e-6,0.0,2.0849722559376266e-8,0.0,0.0,4.8128604354636537e-5
172.5,6.557e-5,165.4,38.24,0.0,5.5727927213386176e-8,0.0,0.0,1.755670660596855e-5,0.0,1.430255263024171e-6,0.0,2.006509559190407e-8,0.0,0.0,4.6507245108201985e-5
173.5,6.34e-5,165.4,36.74,0.0,5.3735204791998156e-8,0.0,0.0,1.6975134514090553e-5,0.0,1.3809648242467175e-6,0.0,1.9321962747619397e-8,0.0,0.0,4.4970843494123105e-5
174.5,6.13e-5,165.4,35.3,0.0,5.1812318775877934e-8,0.0,0.0,1.6412340776553455e-5,0.0,1.33333506625806e-6,0.0,1.860586319293962e-8,0.0,0.0,4.348390597521966e-5
175.5,5.927e-5,165.4,33.91,0.0,4.9957957561598e-8,0.0,0.0,1.5868320806830117e-5,0.0,1.2873489343429111e-6,0.0,1.7916088461846036e-8,0.0,0.0,4.204645621280353e-5
176.5,5.714e-5,165.4,32.57,0.0,4.802891767405387e-8,0.0,0.0,1.529756115264277e-5,0.0,1.2393154145627816e-6,0.0,1.7201287726704554e-8,0.0,0.0,4.053789322739369e-5
177.5,5.497e-5,165.4,31.27,0.0,4.6075355252268075e-8,0.0,0.0,1.471612423781139e-5,0.0,1.1905324189325807e-6,0.0,1.6479367121334326e-8,0.0,0.0,3.900078862088242e-5
178.5,5.289e-5,165.4,30.02,0.0,4.4207403207124675e-8,0.0,0.0,1.4158817186789925e-5,0.0,1.1438311955315328e-6,0.0,1.5789908446979334e-8,0.0,0.0,3.752735430602444e-5
179.5,5.089e-5,165.4,28.82,0.0,4.241635939710954e-8,0.0,0.0,1.3622961779678573e-5,0.0,1.0989889581128046e-6,0.0,1.5129742430024103e-8,0.0,0.0,3.611050316038149e-5
180.5,4.873e-5,165.4,27.67,0.0,4.050399230221587e-8,0.0,0.0,1.3044315864491092e-5,0.0,1.0508098768588427e-6,0.0,1.4428610695366266e-8,0.0,0.0,3.457994165565249e-5
181.5,4.665e-5,165.4,26.57,0.0,3.866856740330267e-8,0.0,0.0,1.248712270027921e-5,0.0,1.0044969443879314e-6,0.0,1.3756738368106554e-8,0.0,0.0,3.310595504956145e-5
182.5,4.466e-5,165.4,25.51,0.0,3.6916951820025785e-8,0.0,0.0,1.1954053872187138e-5,0.0,9.602462694021615e-7,0.0,1.3116316555941306e-8,0.0,0.0,3.169566659003474e-5
183.5,4.284e-5,165.4,24.49,0.0,3.531461542952983e-8,0.0,0.0,1.146652051048183e-5,0.0,9.197691335116214e-7,0.0,1.2530485103781959e-8,0.0,0.0,3.0405865255473242e-5
184.5,4.124e-5,165.4,23.52,0.0,3.39026072415853e-8,0.0,0.0,1.1037905165884312e-5,0.0,8.84136974630598e-7,0.0,1.2013771021698775e-8,0.0,0.0,2.9272041481221805e-5
185.5,3.97e-5,165.4,22.58,0.0,3.254643032805665e-8,0.0,0.0,1.0625372481960161e-5,0.0,8.498790181100079e-7,0.0,1.1518004148754582e-8,0.0,0.0,2.818068406545302e-5
186.5,3.821e-5,165.4,21.68,0.0,3.123860172909425e-8,0.0,0.0,1.0226248997699795e-5,0.0,8.167912211691196e-7,0.0,1.1040650069336086e-8,0.0,0.0,2.7124680529332657e-5
187.5,3.655e-5,165.4,20.82,0.0,2.979982153428768e-8,0.0,0.0,9.78164254638877e-6,0.0,7.801789337762324e-7,0.0,1.051844656628719e-8,0.0,0.0,2.594786025173442e-5
188.5,3.486e-5,165.4,20.0,0.0,2.8346878965499825e-8,0.0,0.0,9.32893972886818e-6,0.0,7.430684538381605e-7,0.0,9.993179646168118e-9,0.0,0.0,2.474965175868199e-5
189.5,3.325e-5,165.4,19.21,0.0,2.6966070243667997e-8,0.0,0.0,8.897683835627223e-6,0.0,7.077597647433964e-7,0.0,9.494563550966776e-9,0.0,0.0,2.3608095765834744e-5
190.5,3.173e-5,165.4,18.45,0.0,2.5665063231556433e-8,0.0,0.0,8.490548598275143e-6,0.0,6.744597903725397e-7,0.0,9.025218083201055e-9,0.0,0.0,2.2530301330037565e-5
191.5,3.064e-5,165.4,17.72,0.0,2.4717648326743393e-8,0.0,0.0,8.198507062284701e-6,0.0,6.503788973966319e-7,0.0,8.681214478367264e-9,0.0,0.0,2.1757715177513556e-5
192.5,2.959e-5,165.4,17.03,0.0,2.3808285119989445e-8,0.0,0.0,7.91719985735934e-6,0.0,6.272261418483259e-7,0.0,8.351571235115612e-9,0.0,0.0,2.101341414443723e-5
193.5,2.857e-5,165.4,16.36,0.0,2.2926941967552678e-8,0.0,0.0,7.643940256805415e-6,0.0,6.047621232704815e-7,0.0,8.032436653862326e-9,0.0,0.0,2.0290338241302683e-5
194.5,2.754e-5,165.4,15.72,0.0,2.2042414554356637e-8,0.0,0.0,7.368031433835114e-6,0.0,5.821526822446467e-7,0.0,7.713021748873445e-9,0.0,0.0,1.9560060447617007e-5
195.5,2.643e-5,165.4,15.09,0.0,2.1097198250889287e-8,0.0,0.0,7.070746214454949e-6,0.0,5.578991102455066e-7,0.0,7.373031879106527e-9,0.0,0.0,1.8772884445169547e-5
196.5,2.537e-5,165.4,14.49,0.0,2.0197617438328073e-8,0.0,0.0,6.7869252843158865e-6,0.0,5.347889579898048e-7,0.0,7.0504336429025525e-9,0.0,0.0,1.8021037706613076e-5
197.5,2.436e-5,165.4,13.91,0.0,1.9341989625935605e-8,0.0,0.0,6.516498064692094e-6,0.0,5.127888910351668e-7,0.0,6.743847458319527e-9,0.0,0.0,1.730462720718848e-5
198.5,2.341e-5,165.4,13.36,0.0,1.8538893569078117e-8,0.0,0.0,6.262142667140926e-6,0.0,4.921183317803455e-7,0.0,6.4563585098251795e-9,0.0,0.0,1.6630743748999825e-5
199.5,2.253e-5,165.4,12.83,0.0,1.7795010554654645e-8,0.0,0.0,6.026528552807149e-6,0.0,4.729705524535786e-7,0.0,6.190099279514057e-9,0.0,0.0,1.60065157849051e-5
200.5,2.168e-5,165.4,12.32,0.0,1.7078456555215355e-8,0.0,0.0,5.798954925646247e-6,0.0,4.545019205184709e-7,0.0,5.933930895433348e-9,0.0,0.0,1.5403530766384634e-5
201.5,2.086e-5,165.4,11.83,0.0,1.6389105607961186e-8,0.0,0.0,5.579421303247492e-6,0.0,4.367107894748385e-7,0.0,5.687787100657627e-9,0.0,0.0,1.4821791014569051e-5
202.5,2.0e-5,165.4,11.36,0.0,1.5671977694093524e-8,0.0,0.0,5.349204974201228e-6,0.0,4.1813201935277733e-7,0.0,5.432586589401283e-9,0.0,0.0,1.4211558442162501e-5
203.5,1.916e-5,165.4,10.9,0.0,1.4973625448316068e-8,0.0,0.0,5.124350533317185e-6,0.0,4.0000860790957243e-7,0.0,5.184309434421497e-9,0.0,0.0,1.3615482923890504e-5
204.5,1.836e-5,165.4,10.47,0.0,1.4311905656735268e-8,0.0,0.0,4.910215397985328e-6,0.0,3.8277812686697684e-7,0.0,4.94929373793622e-9,0.0,0.0,1.3047745275753023e-5
205.5,1.759e-5,165.4,10.05,0.0,1.3676182492166398e-8,0.0,0.0,4.7041153131473934e-6,0.0,3.662102885029207e-7,0.0,4.723713511772795e-9,0.0,0.0,1.2501274502345746e-5
206.5,1.687e-5,165.4,9.653,0.0,1.3082956487622094e-8,0.0,0.0,4.511403558020355e-6,0.0,3.507353358152474e-7,0.0,4.513419131297302e-9,0.0,0.0,1.1990264730545477e-5
207.5,1.618e-5,165.4,9.271,0.0,1.2515812599137885e-8,0.0,0.0,4.326727432628798e-6,0.0,3.359244200501788e-7,0.0,4.312598008623383e-9,0.0,0.0,1.1500519736713262e-5
208.5,1.552e-5,165.4,8.904,0.0,1.197461579569024e-8,0.0,0.0,4.1500863603493045e-6,0.0,3.2177565040079414e-7,0.0,4.121179235177211e-9,0.0,0.0,1.1032042194219034e-5
209.5,1.491e-5,165.4,8.552,0.0,1.1474620912360457e-8,0.0,0.0,3.986827609206976e-6,0.0,3.087011904816979e-7,0.0,3.9443819326764216e-9,0.0,0.0,1.0599052197466287e-5
210.5,1.436e-5,165.4,8.213,0.0,1.1023078181308404e-8,0.0,0.0,3.839623000994226e-6,0.0,2.969016554387216e-7,0.0,3.78462423474095e-9,0.0,0.0,1.0208667641151e-5
211.5,1.383e-5,165.4,7.888,0.0,1.0589218903385558e-8,0.0,0.0,3.6977646028246676e-6,0.0,2.855488493869888e-7,0.0,3.6314031837435856e-9,0.0,0.0,9.832465925701216e-6
212.5,1.332e-5,165.4,7.575,0.0,1.017291162822997e-8,0.0,0.0,3.561234995186071e-6,0.0,2.746405047603235e-7,0.0,3.484749308717e-9,0.0,0.0,9.470466839116657e-6
213.5,1.277e-5,165.4,7.275,0.0,9.728220157215607e-9,0.0,0.0,3.4140246336918986e-6,0.0,2.629387207458864e-7,0.0,3.3287128911318275e-9,0.0,0.0,9.079979712513868e-6
214.5,1.222e-5,165.4,6.986,0.0,9.285636839116787e-9,0.0,0.0,3.2668276152869368e-6,0.0,2.5126746277185454e-7,0.0,3.173728793250801e-9,0.0,0.0,8.68944555630884e-6
215.5,1.169e-5,165.4,6.708,0.0,8.860353014323039e-9,0.0,0.0,3.124990660279205e-6,0.0,2.4003793379335794e-7,0.0,3.024986607213718e-9,0.0,0.0,8.313086066305902e-6
216.5,1.118e-5,165.4,6.442,0.0,8.452365670339243e-9,0.0,0.0,2.988513823094903e-6,0.0,2.2925014507292407e-7,0.0,2.882483048198354e-9,0.0,0.0,7.950901183113636e-6
217.5,1.079e-5,165.4,6.187,0.0,8.136916187328402e-9,0.0,0.0,2.8841256608800947e-6,0.0,2.2094936839504477e-7,0.0,2.7718214711534643e-9,0.0,0.0,7.674016233066379e-6
218.5,1.043e-5,165.4,5.942,0.0,7.845564171169538e-9,0.0,0.0,2.7877657680724816e-6,0.0,2.1328429467554366e-7,0.0,2.66960083413696e-9,0.0,0.0,7.418434772246669e-6
219.5,1.007e-5,165.40903497299865,5.707,0.0,7.55547510239144e-9,0.0,0.0,2.6913901402173614e-6,0.0,2.0563371280040602e-7,1.357438300788648e-10,2.568041043120641e-9,0.0,0.0,7.1627168870066424e-6
220.5,9.72e-6,165.43420452853601,5.482,0.0,7.274314044723152e-9,0.0,0.0,2.597752084508724e-6,0.0,1.9820515914574402e-7,1.337135323075388e-10,2.4697499908352583e-9,0.0,0.0,6.914164978777666e-6
221.5,9.267e-6,165.45971530018585,5.263,0.0,6.917407990785385e-9,0.0,0.0,2.476592831650124e-6,0.0,1.8869627089715272e-7,1.3013264348408186e-10,2.3459492078312153e-9,0.0,0.0,6.5923174076106215e-6
222.5,8.836e-6,165.4853188133882,5.052,0.0,6.578612093070257e-9,0.0,0.0,2.3613212920829863e-6,0.0,1.7966067627581973e-7,1.2666984980941435e-10,2.228548009562617e-9,0.0,0.0,6.286084201688751e-6
223.5,8.425e-6,165.5107235490139,4.851,0.0,6.25650129179759e-9,0.0,0.0,2.251403371365162e-6,0.0,1.7105872936157557e-7,1.2327875730595236e-10,2.1170715725100574e-9,0.0,0.0,5.99404104765165e-6
224.5,8.061e-6,165.53612788577607,4.658,0.0,5.970814781908025e-9,0.0,0.0,2.1540527030253935e-6,0.0,1.634339385585199e-7,1.2039484282867365e-10,2.0181521062036523e-9,0.0,0.0,5.735403996685146e-6
225.5,7.771e-6,165.56120753840227,4.475,0.0,5.7414142984973855e-9,0.0,0.0,2.076483542327308e-6,0.0,1.5733167003580908e-7,1.1843572299954425e-10,1.938481492317446e-9,0.0,0.0,5.529386456123069e-6
226.5,7.492e-6,165.58616924435327,4.3,0.0,5.521310953583451e-9,0.0,0.0,2.001859453659993e-6,0.0,1.5146970986099123e-7,1.1650620892760313e-10,1.8621287317855924e-9,0.0,0.0,5.331170890584719e-6
227.5,7.223e-6,165.60555736903814,4.132,0.0,5.309468114902931e-9,0.0,0.0,1.929845919654386e-6,0.0,1.4582216783045955e-7,1.1477293184706788e-10,1.7886958599673235e-9,0.0,0.0,5.140118975608439e-6
228.5,6.968e-6,165.61823698761572,3.968,0.0,5.108508356027079e-9,0.0,0.0,1.8614991528220192e-6,0.0,1.4046477199192153e-7,1.1338454819004658e-10,1.7190190230128607e-9,0.0,0.0,4.95909516325883e-6
229.5,6.727e-6,165.63104063049974,3.809,0.0,4.91868151092206e-9,0.0,0.0,1.7969056925205776e-6,0.0,1.3540281349528552e-7,1.1212229552689865e-10,1.653223183898071e-9,0.0,0.0,4.788007466993789e-6
230.5,6.494e-6,165.64379043781886,3.657,0.0,4.735716634774554e-9,0.0,0.0,1.7344647547793592e-6,0.0,1.3051734883340146e-7,1.1085717150057165e-10,1.58988905910279e-9,0.0,0.0,4.6225814335218615e-6
231.5,6.27e-6,165.65654609778264,3.511,0.0,4.560227953277245e-9,0.0,0.0,1.6744416529503662e-6,0.0,1.2582671781922815e-7,1.0962377157209631e-10,1.5292051883043767e-9,0.0,0.0,4.463532572317252e-6
232.5,6.017e-6,165.66947166442634,3.369,0.0,4.364446774175266e-9,0.0,0.0,1.60668620453456e-6,0.0,1.2056632080255714e-7,1.0778075121847143e-10,1.4618399433851458e-9,0.0,0.0,4.283813407194104e-6
233.5,5.758e-6,165.6823723513626,3.233,0.0,4.165366771144631e-9,0.0,0.0,1.5373450555817955e-6,0.0,1.1520187911206884e-7,1.0566631484917306e-10,1.393529806824766e-9,0.0,0.0,4.099788502413317e-6
234.5,5.511e-6,165.6953224953224,3.102,0.0,3.9759405980592536e-9,0.0,0.0,1.4712230410990114e-6,0.0,1.1009248223309614e-7,1.036189657607159e-10,1.3285972432454897e-9,0.0,0.0,3.924276319860827e-6
235.5,5.274e-6,165.72500564146515,2.976,0.0,3.794273946761151e-9,0.0,0.0,1.4077969790874736e-6,0.0,1.0519064159509372e-7,1.0182241257046066e-10,1.2663587221618806e-9,0.0,0.0,3.7558499242359384e-6
236.5,5.068e-6,165.76347359902613,2.857,0.0,3.635785095791527e-9,0.0,0.0,1.3526673347373346e-6,0.0,1.0092035256478487e-7,1.0054576662747331e-10,1.2119958826078703e-9,0.0,0.0,3.6094639859528532e-6
237.5,4.874e-6,165.80220224697197,2.742,0.0,3.4866777676179407e-9,0.0,0.0,1.3007507014879584e-6,0.0,9.690096600178205e-8,9.938405817808894e-11,1.1608766359119832e-9,0.0,0.0,3.471601394048552e-6
238.5,4.688e-6,165.84079800432573,2.632,0.0,3.3441271483334218e-9,0.0,0.0,1.2509801402562282e-6,0.0,9.305355665787594e-8,9.823854900589137e-11,1.1120649995972327e-9,0.0,0.0,3.3394118723889593e-6
239.5,4.508e-6,165.8791747044814,2.527,0.0,3.206674864858682e-9,0.0,0.0,1.2028215787632947e-6,0.0,8.933795247446504e-8,9.706753710216601e-11,1.0650707095672588e-9,0.0,0.0,3.211471655650712e-6
240.5,4.318e-6,165.9180134189048,2.425,0.0,3.0627724026750154e-9,0.0,0.0,1.152003630011693e-6,0.0,8.543445528561746e-8,9.556755582753816e-11,1.0160335644140241e-9,0.0,0.0,3.076387541179773e-6
241.5,4.136e-6,165.95649457442178,2.328,0.0,2.925398625961363e-9,0.0,0.0,1.103331539792258e-6,0.0,8.170256648135236e-8,9.406675662765114e-11,9.69288544238147e-10,0.0,0.0,2.946977139799562e-6
242.5,3.962e-6,165.9953469811378,2.234,0.0,2.7943419415031866e-9,0.0,0.0,1.056802395563283e-6,0.0,7.813896370023794e-8,9.262153678768644e-11,9.247348082846599e-10,0.0,0.0,2.823246942449904e-6
243.5,3.792e-6,166.04565148769552,2.144,0.0,2.666325751834429e-9,0.0,0.0,1.011342686712591e-6,0.0,7.465447334153488e-8,9.135186931166016e-11,8.812668147097213e-10,0.0,0.0,2.7023638955100186e-6
244.5,3.617e-6,166.09668816685868,2.059,0.0,2.535615286531912e-9,0.0,0.0,9.64560644284337e-7,0.0,7.108434672415023e-8,8.978212948449929e-11,8.370300079532308e-10,0.0,0.0,2.577892581567543e-6
245.5,3.45e-6,166.1479608583956,1.977,0.0,2.4112254487374684e-9,0.0,0.0,9.199217186847881e-7,0.0,6.76828993299551e-8,8.824961258476028e-11,7.94980473219893e-10,0.0,0.0,2.4591009264507148e-6
246.5,3.291e-6,166.19874558555188,1.899,0.0,2.293205410750594e-9,0.0,0.0,8.774266713835836e-7,0.0,6.445095762175002e-8,8.672606661703703e-11,7.551404016455714e-10,0.0,0.0,2.345987299115653e-6
247.5,3.147e-6,166.24958384112173,1.824,0.0,2.186284880924951e-9,0.0,0.0,8.389397417842603e-7,0.0,6.152321526509427e-8,8.54397850671043e-11,7.190466107197944e-10,0.0,0.0,2.2435462716739333e-6
248.5,3.025e-6,166.2996748878511,1.753,0.0,2.095315656174771e-9,0.0,0.0,8.063269116357094e-7,0.0,5.9036358809843974e-8,8.457464095278197e-11,6.882926766738403e-10,0.0,0.0,2.156768546580645e-6
249.5,2.908e-6,166.34958899840237,1.685,0.0,2.0083391310015873e-9,0.0,0.0,7.750541668849462e-7,0.0,5.665563206795777e-8,8.371735142495285e-11,6.589250219160437e-10,0.0,0.0,2.073539219542753e-6
250.5,2.795e-6,166.4,1.619,0.0,1.9245545623426334e-9,0.0,0.0,7.448534252877711e-7,0.0,5.435976058243094e-8,8.287730681263244e-11,6.306657012730688e-10,0.0,0.0,1.9931487165593693e-6
251.5,2.697e-6,166.450059900346,1.556,0.0,1.8509709323491823e-9,0.0,0.0,7.186193066532257e-7,0.0,5.23497609112825e-8,8.254839128306601e-11,6.057713201943626e-10,0.0,0.0,1.9234916417916657e-6
252.5,2.614e-6,166.50134460212925,1.494,0.0,1.7879667106245356e-9,0.0,0.0,6.963869831943869e-7,0.0,5.063563041556243e-8,8.265022502900071e-11,5.843794896785692e-10,0.0,0.0,1.8645223899647188e-6
253.5,2.535e-6,166.5521637692502,1.435,0.0,1.7281452307414658e-9,0.0,0.0,6.752284801427898e-7,0.0,4.9006471988685414e-8,8.277497502876157e-11,5.64088708867775e-10,0.0,0.0,1.808390038953887e-6
