Altitude (km),Total (kg/m3),Neutral Temp. (K),H2 (kg/m3),He (kg/m3),H2O (kg/m3),CH4 (kg/m3),NH3 (kg/m3),H2S (kg/m3),N2 (kg/m3)
449.5,3.536e-9,521.4,2.3523748321622067e-9,9.095996190904364e-10,1.5212623961934999e-10,9.141657246178992e-11,1.813437845339174e-11,7.826430116532005e-12,4.52192809629284e-12
450.5,3.481e-9,523.6,2.315785291503575e-9,8.954514349699686e-10,1.497600226569449e-10,8.999465179284239e-11,1.7852310915230952e-11,7.704695485194544e-12,4.451592676243036e-12
451.5,3.427e-9,525.7,2.279861015220555e-9,8.81560490560782e-10,1.4743682782112906e-10,8.859858422696663e-11,1.7575371877763995e-11,7.585174210790491e-12,4.382536082012319e-12
452.5,3.375e-9,527.8,2.2452672676887578e-9,8.681840255741581e-10,1.4519967723849156e-10,8.725422286723443e-11,1.7308689841684706e-11,7.470079650253256e-12,4.316037139419778e-12
453.5,3.329e-9,529.0,2.2146651064106293e-9,8.563509988552214e-10,1.4322065941538916e-10,8.606498012593288e-11,1.7072778809768412e-11,7.368265231316471e-12,4.25721115174176e-12
454.5,3.285e-9,530.2,2.1853934738837242e-9,8.450324515588472e-10,1.4132768584546512e-10,8.492744359077485e-11,1.6847124779239783e-11,7.2708775262465034e-12,4.200942815701917e-12
455.5,3.24e-9,531.5,2.1554565769812072e-9,8.334566645511917e-10,1.393916901489519e-10,8.376405395254505e-11,1.661634224801732e-11,7.1712764642431265e-12,4.143395653842987e-12
456.5,3.197e-9,532.7,2.1268502088299136e-9,8.223953569660988e-10,1.3754173870561704e-10,8.265237052045882e-11,1.639581671818252e-11,7.076102116106567e-12,4.0884061436222304e-12
457.5,3.156e-9,533.6,2.099574369429843e-9,8.118485288035682e-10,1.3577783151546054e-10,8.159239329451611e-11,1.6185548189735387e-11,6.985354481836823e-12,4.035974285039649e-12
458.5,3.117e-9,534.4,2.0736290587809946e-9,8.018161800636001e-10,1.3409996857848242e-10,8.058412227471695e-11,1.598553666267592e-11,6.899033561433897e-12,3.986100078095243e-12
459.5,3.079e-9,535.1,2.0483490125077583e-9,7.920410710349134e-10,1.3246512776809347e-10,7.960170435798957e-11,1.5790653636310282e-11,6.8149259979643784e-12,3.937504696969924e-12
460.5,3.041e-9,535.9,2.0230689662345224e-9,7.822659620062266e-10,1.3083028695770454e-10,7.86192864412622e-11,1.559577060994465e-11,6.730818434494861e-12,3.888909315844605e-12
461.5,3.003e-9,536.6,1.997788919961286e-9,7.724908529775398e-10,1.291954461473156e-10,7.763686852453482e-11,1.5400887583579016e-11,6.646710871025343e-12,3.840313934719287e-12
462.5,2.968e-9,537.1,1.974504666814884e-9,7.634874630826967e-10,1.276896717166942e-10,7.673200991702276e-11,1.5221390059294876e-11,6.569243378356049e-12,3.79555503105123e-12
463.5,2.932e-9,537.6,1.9505551492928702e-9,7.542268334765722e-10,1.261408751594836e-10,7.580129820643892e-11,1.5036764034316906e-11,6.489562528753348e-12,3.749517301564085e-12
464.5,2.897e-9,538.1,1.9272708961464683e-9,7.452234435817291e-10,1.2463510072886222e-10,7.489643959892686e-11,1.4857266510032767e-11,6.412095036084054e-12,3.7047583978960285e-12
465.5,2.863e-9,538.6,1.904651907375678e-9,7.364772933981673e-10,1.2317234842483002e-10,7.401743409448658e-11,1.4682897486442465e-11,6.336840900348171e-12,3.661278320047059e-12
466.5,2.831e-9,538.8,1.8833634473561106e-9,7.282456226371678e-10,1.2179564037397616e-10,7.319013479618983e-11,1.4518785464239823e-11,6.266013478479102e-12,3.6203558938362635e-12
467.5,2.799e-9,539.0,1.862074987336543e-9,7.200139518761685e-10,1.2041893232312233e-10,7.236283549789309e-11,1.4354673442037184e-11,6.195186056610034e-12,3.579433467625469e-12
468.5,2.768e-9,539.1,1.841451791692587e-9,7.120395208264502e-10,1.1908524639885766e-10,7.156138930266812e-11,1.4195689920528376e-11,6.126571991674375e-12,3.5397898672337613e-12
469.5,2.737e-9,539.3,1.820828596048631e-9,7.04065089776732e-10,1.17751560474593e-10,7.075994310744316e-11,1.4036706399019567e-11,6.057957926738715e-12,3.5001462668420536e-12
470.5,2.708e-9,539.3,1.8015359291558982e-9,6.966051381495764e-10,1.1650391880350671e-10,7.001020311836173e-11,1.3887979878898426e-11,5.993770575669873e-12,3.463060318088521e-12
471.5,2.679e-9,539.0,1.782243262263165e-9,6.891451865224205e-10,1.152562771324204e-10,6.926046312928031e-11,1.3739253358777283e-11,5.929583224601029e-12,3.4259743693349876e-12
472.5,2.651e-9,538.8,1.7636158597460435e-9,6.81942474606546e-10,1.1405165758792329e-10,6.853657624327067e-11,1.3595655339349973e-11,5.867609230465595e-12,3.3901672464005425e-12
473.5,2.623e-9,538.6,1.744988457228922e-9,6.747397626906717e-10,1.1284703804342618e-10,6.781268935726102e-11,1.3452057319922662e-11,5.805635236330161e-12,3.354360123466097e-12
474.5,2.596e-9,538.3,1.7270263190874119e-9,6.677942904860783e-10,1.1168544062551825e-10,6.711465557432314e-11,1.3313587801189186e-11,5.745874599128135e-12,3.3198318263507385e-12
475.5,2.57e-9,537.8,1.7097294453215133e-9,6.611060579927662e-10,1.105668653341995e-10,6.644247489445703e-11,1.318024678314954e-11,5.688327318859517e-12,3.286582355054468e-12
476.5,2.543e-9,537.4,1.6917673071800032e-9,6.54160585788173e-10,1.0940526791629157e-10,6.574444111151917e-11,1.3041777264416061e-11,5.628566681657491e-12,3.2520540579391095e-12
477.5,2.518e-9,536.9,1.6751356977897163e-9,6.477295930061423e-10,1.08329714751562e-10,6.509811353472484e-11,1.291356474707025e-11,5.573232758322282e-12,3.220083412461926e-12
478.5,2.492e-9,536.5,1.6578388240238177e-9,6.410413605128302e-10,1.0721113946024324e-10,6.442593285485873e-11,1.2780223729030605e-11,5.515685478053664e-12,3.1868339411656552e-12
479.5,2.467e-9,536.0,1.6412072146335303e-9,6.346103677307994e-10,1.0613558629551367e-10,6.37796052780644e-11,1.2652011211684791e-11,5.460351554718455e-12,3.1548632956884713e-12
480.5,2.442e-9,535.6,1.6245756052432434e-9,6.281793749487686e-10,1.0506003313078411e-10,6.313327770127008e-11,1.2523798694338979e-11,5.4050176313832455e-12,3.122892650211288e-12
481.5,2.418e-9,535.1,1.6086092602285679e-9,6.22005621878019e-10,1.0402750209264373e-10,6.251280322754752e-11,1.2400714677687e-11,5.351897064981445e-12,3.092200830553192e-12
482.5,2.394e-9,534.7,1.592642915213892e-9,6.158318688072694e-10,1.0299497105450334e-10,6.189232875382495e-11,1.2277630661035017e-11,5.298776498579643e-12,3.0615090108950953e-12
483.5,2.369e-9,534.3,1.576011305823605e-9,6.094008760252386e-10,1.0191941788977377e-10,6.124600117703063e-11,1.2149418143689206e-11,5.243442575244434e-12,3.029538365417912e-12
484.5,2.344e-9,534.1,1.5593796964333181e-9,6.029698832432079e-10,1.0084386472504422e-10,6.059967360023631e-11,1.2021205626343394e-11,5.1881086519092256e-12,2.9975677199407287e-12
485.5,2.319e-9,534.0,1.5427480870430308e-9,5.965388904611771e-10,9.976831156031464e-11,5.995334602344197e-11,1.189299310899758e-11,5.132774728574016e-12,2.965597074463545e-12
486.5,2.295e-9,533.8,1.5267817420283553e-9,5.903651373904275e-10,9.873578052217426e-11,5.933287154971942e-11,1.1769909092345601e-11,5.079654162172215e-12,2.934905254805449e-12
487.5,2.27e-9,533.6,1.510150132638068e-9,5.839341446083966e-10,9.766022735744468e-11,5.868654397292509e-11,1.1641696574999786e-11,5.024320238837005e-12,2.902934609328265e-12
488.5,2.242e-9,534.3,1.4915227301209466e-9,5.767314326925222e-10,9.645560781294757e-11,5.7962657086915436e-11,1.1498098555572477e-11,4.962346244701571e-12,2.8671274863938195e-12
489.5,2.215e-9,535.1,1.4735605919794366e-9,5.697859604879289e-10,9.529401039503963e-11,5.726462330397756e-11,1.1359629036839e-11,4.9025856074995445e-12,2.832599189278461e-12
490.5,2.188e-9,535.8,1.4555984538379265e-9,5.628404882833356e-10,9.41324129771317e-11,5.6566589521039685e-11,1.1221159518105521e-11,4.842824970297519e-12,2.798070892163103e-12
491.5,2.161e-9,536.5,1.4376363156964164e-9,5.558950160787424e-10,9.297081555922377e-11,5.5868555738101807e-11,1.1082689999372045e-11,4.783064333095492e-12,2.763542595047745e-12
492.5,2.134e-9,537.3,1.4196741775549064e-9,5.489495438741491e-10,9.180921814131584e-11,5.5170521955163934e-11,1.0944220480638566e-11,4.723303695893467e-12,2.7290142979323865e-12
493.5,2.108e-9,538.2,1.402377303789008e-9,5.422613113808371e-10,9.06906428499971e-11,5.4498341275297836e-11,1.0810879462598923e-11,4.665756415624849e-12,2.695764826636116e-12
494.5,2.082e-9,539.0,1.3850804300231091e-9,5.355730788875251e-10,8.957206755867835e-11,5.382616059543173e-11,1.0677538444559277e-11,4.608209135356231e-12,2.662515355339845e-12
495.5,2.056e-9,539.9,1.3677835562572105e-9,5.28884846394213e-10,8.845349226735959e-11,5.3153979915565625e-11,1.0544197426519631e-11,4.550661855087614e-12,2.629265884043574e-12
496.5,2.03e-9,540.9,1.350486682491312e-9,5.22196613900901e-10,8.733491697604084e-11,5.248179923569952e-11,1.0410856408479985e-11,4.4931145748189955e-12,2.596016412747303e-12
497.5,2.003e-9,542.4,1.3325245443498019e-9,5.152511416963077e-10,8.61733195581329e-11,5.178376545276165e-11,1.0272386889746508e-11,4.43335393761697e-12,2.561488115631945e-12
498.5,1.976e-9,543.9,1.3145624062082918e-9,5.083056694917144e-10,8.501172214022497e-11,5.108573166982377e-11,1.013391737101303e-11,4.373593300414943e-12,2.5269598185165865e-12
499.5,1.949e-9,545.4,1.296600268066782e-9,5.013601972871213e-10,8.385012472231706e-11,5.0387697886885903e-11,9.995447852279555e-12,4.3138326632129185e-12,2.492431521401229e-12
500.5,1.923e-9,546.9,1.2793033943008833e-9,4.946719647938092e-10,8.27315494309983e-11,4.97155172070198e-11,9.862106834239909e-12,4.2562853829443e-12,2.459182050104958e-12
501.5,1.896e-9,548.7,1.2613412561593733e-9,4.877264925892159e-10,8.156995201309037e-11,4.9017483424081926e-11,9.72363731550643e-12,4.196524745742274e-12,2.4246537529895995e-12
502.5,1.87e-9,550.7,1.2440443823934747e-9,4.810382600959039e-10,8.045137672177161e-11,4.834530274421582e-11,9.590296297466786e-12,4.1389774654736565e-12,2.3914042816933284e-12
503.5,1.844e-9,552.6,1.226747508627576e-9,4.743500276025919e-10,7.933280143045287e-11,4.767312206434972e-11,9.45695527942714e-12,4.081430185205039e-12,2.3581548103970576e-12
504.5,1.819e-9,554.5,1.210115899237289e-9,4.679190348205611e-10,7.82572482657233e-11,4.702679448755539e-11,9.328742762081328e-12,4.026096261869829e-12,2.326184164919874e-12
505.5,1.794e-9,556.5,1.193484289847002e-9,4.6148804203853025e-10,7.718169510099374e-11,4.638046691076106e-11,9.200530244735514e-12,3.97076233853462e-12,2.2942135194426906e-12
506.5,1.768e-9,558.8,1.1761874160811034e-9,4.547998095452182e-10,7.606311980967499e-11,4.570828623089496e-11,9.06718922669587e-12,3.913215058266003e-12,2.26096404814642e-12
507.5,1.743e-9,561.0,1.1595558066908162e-9,4.4836881676318745e-10,7.498756664494542e-11,4.5061958654100634e-11,8.938976709350058e-12,3.8578811349307935e-12,2.2289934026692364e-12
508.5,1.718e-9,563.2,1.142924197300529e-9,4.4193782398115663e-10,7.391201348021585e-11,4.44156310773063e-11,8.810764192004244e-12,3.802547211595584e-12,2.197022757192053e-12
509.5,1.694e-9,565.4,1.1269578522858534e-9,4.35764070910407e-10,7.287948244207546e-11,4.379515660358374e-11,8.687680175352265e-12,3.749426645193783e-12,2.1663309375339563e-12
510.5,1.67e-9,567.9,1.110991507271178e-9,4.295903178396575e-10,7.184695140393509e-11,4.317468212986119e-11,8.564596158700285e-12,3.696306078791982e-12,2.1356391178758604e-12
511.5,1.645e-9,570.5,1.0943598978808908e-9,4.231593250576267e-10,7.077139823920551e-11,4.252835455306686e-11,8.436383641354472e-12,3.640972155456773e-12,2.103668472398677e-12
512.5,1.621e-9,573.1,1.0783935528662153e-9,4.169855719868771e-10,6.973886720106513e-11,4.1907880079344306e-11,8.313299624702492e-12,3.587851589054972e-12,2.0729766527405806e-12
513.5,1.598e-9,575.7,1.063092472227151e-9,4.1106905862740876e-10,6.874935828951392e-11,4.131325870869352e-11,8.195344108744345e-12,3.5369443795865793e-12,2.0435636589015716e-12
514.5,1.575e-9,578.3,1.047791391588087e-9,4.0515254526794045e-10,6.775984937796272e-11,4.0718637338042735e-11,8.077388592786196e-12,3.4860371701181868e-12,2.014150665062563e-12
515.5,1.551e-9,581.3,1.0318250465734114e-9,3.9897879219719084e-10,6.672731833982234e-11,4.0098162864320177e-11,7.954304576134216e-12,3.4329166037163855e-12,1.9834588454044667e-12
516.5,1.528e-9,584.2,1.0165239659343473e-9,3.9306227883772253e-10,6.573780942827114e-11,3.95035414936694e-11,7.83634906017607e-12,3.3820093942479933e-12,1.954045851565458e-12
517.5,1.506e-9,587.1,1.0018881496708946e-9,3.8740300518953543e-10,6.479132264330912e-11,3.8934773226090386e-11,7.723522044911753e-12,3.3333155417130086e-12,1.9259116835455362e-12
518.5,1.483e-9,590.0,9.865870690318304e-10,3.814864918300671e-10,6.380181373175792e-11,3.8340151855439607e-11,7.605566528953606e-12,3.282408332244616e-12,1.896498689706527e-12
519.5,1.462e-9,592.9,9.726165171439893e-10,3.760844578931612e-10,6.289834907338508e-11,3.779723669093237e-11,7.497868014383123e-12,3.2359278366430404e-12,1.869643347505693e-12
520.5,1.441e-9,595.9,9.586459652561482e-10,3.7068242395625534e-10,6.199488441501225e-11,3.7254321526425135e-11,7.390169499812641e-12,3.1894473410414647e-12,1.8427880053048592e-12
521.5,1.42e-9,598.8,9.44675413368307e-10,3.652803900193495e-10,6.109141975663942e-11,3.6711406361917896e-11,7.282470985242159e-12,3.142966845439889e-12,1.815932663104025e-12
522.5,1.399e-9,601.7,9.307048614804658e-10,3.598783560824436e-10,6.018795509826658e-11,3.616849119741066e-11,7.174772470671676e-12,3.096486349838313e-12,1.7890773209031909e-12
523.5,1.379e-9,604.6,9.173995739682361e-10,3.5473356185681897e-10,5.932751256648292e-11,3.56514291359752e-11,7.072202456795026e-12,3.0522192111701457e-12,1.7635008045214441e-12
524.5,1.36e-9,607.2,9.04759550831618e-10,3.498460073424756e-10,5.851009216128845e-11,3.5160220177611506e-11,6.974760943612208e-12,3.0101654294353865e-12,1.7392031139587846e-12
525.5,1.341e-9,609.9,8.921195276949998e-10,3.4495845282813216e-10,5.769267175609398e-11,3.4669011219247814e-11,6.87731943042939e-12,2.9681116477006274e-12,1.714905423396125e-12
526.5,1.323e-9,612.6,8.801447689339931e-10,3.4032813802507e-10,5.691827347748869e-11,3.42036553639559e-11,6.7850064179404056e-12,2.928271222899277e-12,1.691886558652553e-12
527.5,1.305e-9,615.3,8.681700101729863e-10,3.3569782322200776e-10,5.61438751988834e-11,3.373829950866398e-11,6.69269340545142e-12,2.8884307980979257e-12,1.6688676939089807e-12
528.5,1.288e-9,617.6,8.568605157875911e-10,3.3132474813022684e-10,5.54124990468673e-11,3.329879675644384e-11,6.605508893656268e-12,2.850803730229984e-12,1.647127654984496e-12
529.5,1.271e-9,619.9,8.455510214021959e-10,3.2695167303844593e-10,5.468112289485119e-11,3.28592940042237e-11,6.518324381861115e-12,2.8131766623620414e-12,1.6253876160600111e-12
530.5,1.255e-9,622.1,8.349067913924121e-10,3.2283583765794617e-10,5.399276886942426e-11,3.244564435507532e-11,6.436268370759794e-12,2.777762951427507e-12,1.6049264029546135e-12
531.5,1.239e-9,624.4,8.242625613826284e-10,3.1872000227744646e-10,5.3304414843997344e-11,3.203199470592695e-11,6.354212359658474e-12,2.742349240492973e-12,1.584465189849216e-12
532.5,1.223e-9,626.6,8.136183313728447e-10,3.1460416689694675e-10,5.261606081857042e-11,3.161834505677858e-11,6.272156348557154e-12,2.7069355295584393e-12,1.5640039767438186e-12
533.5,1.208e-9,628.7,8.036393657386724e-10,3.1074557122772825e-10,5.197072891973268e-11,3.123054851070199e-11,6.1952288381496665e-12,2.6737351755573137e-12,1.5448215894575086e-12
534.5,1.193e-9,630.7,7.936604001045001e-10,3.068869755585098e-10,5.1325397020894935e-11,3.084275196462539e-11,6.118301327742179e-12,2.640534821556188e-12,1.5256392021711983e-12
535.5,1.178e-9,632.7,7.836814344703279e-10,3.0302837988929134e-10,5.0680065122057206e-11,3.045495541854879e-11,6.041373817334692e-12,2.6073344675550628e-12,1.5064568148848883e-12
536.5,1.164e-9,634.8,7.743677332117671e-10,2.9942702393135405e-10,5.007775534980864e-11,3.009301197554396e-11,5.969574807621036e-12,2.5763474704873454e-12,1.4885532534176653e-12
537.5,1.149e-9,637.0,7.643887675775949e-10,2.955684282621356e-10,4.94324234509709e-11,2.970521542946737e-11,5.892647297213549e-12,2.54314711648622e-12,1.4693708661313555e-12
538.5,1.135e-9,639.2,7.55075066319034e-10,2.919670723041983e-10,4.883011367872234e-11,2.9343271986462544e-11,5.820848287499893e-12,2.5121601194185024e-12,1.4514673046641325e-12
539.5,1.121e-9,641.4,7.457613650604733e-10,2.883657163462611e-10,4.822780390647379e-11,2.8981328543457718e-11,5.749049277786238e-12,2.4811731223507855e-12,1.4335637431969097e-12
540.5,1.108e-9,643.6,7.371129281775241e-10,2.850216000996051e-10,4.7668516260814414e-11,2.8645238203524672e-11,5.682378768766417e-12,2.4523994822164768e-12,1.4169390075487746e-12
541.5,1.095e-9,645.5,7.284644912945748e-10,2.816774838529491e-10,4.710922861515504e-11,2.830914786359162e-11,5.615708259746594e-12,2.4236258420821677e-12,1.400314271900639e-12
542.5,1.082e-9,646.9,7.198160544116254e-10,2.7833336760629304e-10,4.654994096949566e-11,2.7973057523658566e-11,5.549037750726771e-12,2.394852201947859e-12,1.3836895362525035e-12
543.5,1.071e-9,648.3,7.12498146279899e-10,2.7550373078219946e-10,4.607669757701465e-11,2.768867338986906e-11,5.492624243094613e-12,2.370505275680367e-12,1.3696224522425426e-12
544.5,1.059e-9,649.7,7.045149737725613e-10,2.724168542468247e-10,4.556043205794446e-11,2.737843615300778e-11,5.431082234768623e-12,2.3439449924794664e-12,1.3542765424134946e-12
545.5,1.047e-9,651.1,6.965318012652235e-10,2.6932997771144995e-10,4.504416653887427e-11,2.7068198916146505e-11,5.369540226442633e-12,2.317384709278566e-12,1.3389306325844465e-12
546.5,1.036e-9,652.2,6.892138931334972e-10,2.6650034088735637e-10,4.457092314639326e-11,2.6783814782357e-11,5.313126718810476e-12,2.293037783011074e-12,1.3248635485744858e-12
547.5,1.025e-9,653.3,6.818959850017709e-10,2.6367070406326285e-10,4.4097679753912256e-11,2.6499430648567496e-11,5.2567132111783184e-12,2.268690856743582e-12,1.310796464564525e-12
548.5,1.015e-9,654.4,6.75243341245656e-10,2.610983069504505e-10,4.366745848802042e-11,2.624089961784976e-11,5.205428204239993e-12,2.2465572874094978e-12,1.2980082063736516e-12
549.5,1.004e-9,655.4,6.679254331139297e-10,2.5826867012635696e-10,4.319421509553942e-11,2.595651548406026e-11,5.149014696607836e-12,2.222210361142006e-12,1.2839411223636909e-12
550.5,9.939e-10,656.5,6.612062629202537e-10,2.556705490424165e-10,4.2759691616988673e-11,2.569539914303535e-11,5.097216839600128e-12,2.1998554561145814e-12,1.2710249815909087e-12
551.5,9.84e-10,657.4,6.546201456017e-10,2.5312387590073227e-10,4.2333772563755754e-11,2.5439453422624795e-11,5.046444682731185e-12,2.1779432224738382e-12,1.258364605981944e-12
552.5,9.742e-10,658.3,6.481005547207075e-10,2.5060292673017625e-10,4.191215572318177e-11,2.518609301252142e-11,4.996185375931627e-12,2.1562523245264362e-12,1.2458321129548881e-12
553.5,9.645e-10,659.2,6.41647490277276e-10,2.4810770153074826e-10,4.1494841095266695e-11,2.4935317912725216e-11,4.946438919201452e-12,2.134782762272375e-12,1.2334275025097408e-12
554.5,9.549e-10,660.1,6.352609522714059e-10,2.456382003024485e-10,4.108182868001055e-11,2.46871281232362e-11,4.89720531254066e-12,2.113534535711655e-12,1.2211507746465024e-12
555.5,9.456e-10,660.8,6.29073993578219e-10,2.4324587098753295e-10,4.068172290273114e-11,2.4446694264668704e-11,4.849510256088017e-12,2.0929503162309566e-12,1.20925769452899e-12
556.5,9.365e-10,661.6,6.230200877601545e-10,2.4090498961487377e-10,4.0290221550769586e-11,2.421143102671557e-11,4.802840899774142e-12,2.0728087681369406e-12,1.1976203795752954e-12
557.5,9.274e-10,662.3,6.1696618194209e-10,2.385641082422146e-10,3.9898720198808023e-11,2.3976167788762433e-11,4.756171543460266e-12,2.0526672200429247e-12,1.1859830646216004e-12
558.5,9.185e-10,663.0,6.110453289991478e-10,2.362746748118116e-10,3.951582327216429e-11,2.374607517142365e-11,4.7105278872851565e-12,2.03296834333559e-12,1.1746015148317231e-12
559.5,9.097e-10,663.7,6.051910024937668e-10,2.340109653525368e-10,3.913722855817948e-11,2.351856786439205e-11,4.66539708117943e-12,2.0134908023215965e-12,1.1633478476237545e-12
560.5,9.012e-10,664.2,5.995362553010692e-10,2.3182442780664628e-10,3.8771540482171433e-11,2.3298816488281977e-11,4.621804825281854e-12,1.994677268387625e-12,1.152477828161512e-12
561.5,8.928e-10,664.7,5.939480345459327e-10,2.2966361423188395e-10,3.84101546188223e-11,2.308165042247908e-11,4.578725419453661e-12,1.9760850701469947e-12,1.1417356912811784e-12
562.5,8.844e-10,665.3,5.883598137907962e-10,2.275028006571216e-10,3.8048768755473165e-11,2.2864484356676186e-11,4.535646013625468e-12,1.9574928719063643e-12,1.1309935544008449e-12
563.5,8.762e-10,665.8,5.829046459107821e-10,2.253934350246155e-10,3.769598731744187e-11,2.2652488911487648e-11,4.493592307936042e-12,1.939343345052416e-12,1.1205071826843286e-12
564.5,8.681e-10,666.3,5.775160044683291e-10,2.2330979336323753e-10,3.734750809206949e-11,2.2443078776606288e-11,4.452051452315998e-12,1.921415153891808e-12,1.1101486935497212e-12
565.5,8.602e-10,666.7,5.722604159009983e-10,2.2127759964411577e-10,3.7007633292014945e-11,2.223883926233928e-11,4.411536296834721e-12,1.903929634117882e-12,1.1000459695789311e-12
566.5,8.524e-10,667.1,5.670713537712287e-10,2.1927112989612217e-10,3.667206070461932e-11,2.2037185058379447e-11,4.371533991422827e-12,1.8866654500372965e-12,1.0900711281900498e-12
567.5,8.446e-10,667.5,5.618822916414592e-10,2.1726466014812854e-10,3.633648811722369e-11,2.1835530854419616e-11,4.331531686010934e-12,1.869401265956711e-12,1.0800962868011686e-12
568.5,8.369e-10,667.9,5.567597559492508e-10,2.1528391437126306e-10,3.6005217742486984e-11,2.163646196076696e-11,4.292042230668424e-12,1.8523584175694667e-12,1.0702493279941961e-12
569.5,8.294e-10,668.2,5.517702731321647e-10,2.1335461653665384e-10,3.5682551793068116e-11,2.1442563687728665e-11,4.25357847546468e-12,1.8357582405689043e-12,1.0606581343510411e-12
570.5,8.221e-10,668.5,5.469138431902008e-10,2.1147676664430084e-10,3.5368490268967086e-11,2.125383603530472e-11,4.216140420399703e-12,1.819600734955023e-12,1.0513227058717034e-12
571.5,8.148e-10,668.8,5.42057413248237e-10,2.0959891675194786e-10,3.505442874486605e-11,2.1065108382880775e-11,4.178702365334726e-12,1.8034432293411419e-12,1.0419872773923658e-12
572.5,8.075e-10,669.1,5.372009833062732e-10,2.0772106685959484e-10,3.474036722076501e-11,2.087638073045683e-11,4.141264310269748e-12,1.7872857237272606e-12,1.0326518489130282e-12
573.5,8.004e-10,669.4,5.324776062394316e-10,2.0589466490949811e-10,3.443491012198182e-11,2.0692823698647243e-11,4.104851955343538e-12,1.7715708895000613e-12,1.0235721855975081e-12
574.5,7.934e-10,669.6,5.278207556101512e-10,2.0409398693052947e-10,3.413375523585754e-11,2.051185197714483e-11,4.06895245048671e-12,1.7560773909662026e-12,1.0146204048638967e-12
575.5,7.864e-10,669.7,5.231639049808708e-10,2.0229330895156087e-10,3.383260034973326e-11,2.0330880255642417e-11,4.033052945629882e-12,1.740583892432344e-12,1.0056686241302853e-12
576.5,7.795e-10,669.9,5.185735807891516e-10,2.0051835494372037e-10,3.35357476762679e-11,2.0152493844447185e-11,3.997666290842439e-12,1.7253117295918264e-12,9.968447259785829e-13
577.5,7.727e-10,670.1,5.140497830349935e-10,1.98769124907008e-10,3.3243197215461463e-11,1.9976692743559126e-11,3.962792486124377e-12,1.7102609024446494e-12,9.88148710408789e-13
578.5,7.661e-10,670.2,5.096590381559577e-10,1.9707134281255183e-10,3.2959251179972855e-11,1.9806062263285423e-11,3.928944381545082e-12,1.695652746684154e-12,9.797084600028122e-13
579.5,7.596e-10,670.3,5.053348197144831e-10,1.9539928468922386e-10,3.267960735714317e-11,1.96380170933189e-11,3.895609127035171e-12,1.6812659266169998e-12,9.713960921787446e-13
580.5,7.531e-10,670.3,5.010106012730084e-10,1.9372722656589584e-10,3.239996353431348e-11,1.9469971923352373e-11,3.86227387252526e-12,1.6668791065498452e-12,9.630837243546768e-13
581.5,7.466e-10,670.4,4.966863828315338e-10,1.9205516844256782e-10,3.212031971148379e-11,1.9301926753385847e-11,3.828938618015348e-12,1.6524922864826907e-12,9.54771356530609e-13
582.5,7.403e-10,670.5,4.924952172651815e-10,1.9043455826149608e-10,3.184928031397194e-11,1.9139052204033675e-11,3.796629063644204e-12,1.638548137802218e-12,9.46714753870359e-13
583.5,7.34e-10,670.5,4.883040516988291e-10,1.888139480804243e-10,3.157824091646009e-11,1.8976177654681504e-11,3.764319509273059e-12,1.6246039891217454e-12,9.386581512101088e-13
584.5,7.278e-10,670.5,4.841794125700379e-10,1.8721906187048067e-10,3.131150373160716e-11,1.881588841563651e-11,3.732522804971298e-12,1.6108811761346135e-12,9.307294311317672e-13
585.5,7.216e-10,670.6,4.800547734412467e-10,1.8562417566053703e-10,3.1044766546754224e-11,1.8655599176591515e-11,3.7007261006695356e-12,1.5971583631474814e-12,9.228007110534256e-13
586.5,7.155e-10,670.6,4.759966607500166e-10,1.840550134217215e-10,3.0782331574560207e-11,1.8497895247853698e-11,3.669442246437158e-12,1.5836568858536904e-12,9.149998735569929e-13
587.5,7.095e-10,670.6,4.720050744963477e-10,1.8251157515403412e-10,3.052419881502511e-11,1.834277662942306e-11,3.638671242274162e-12,1.5703767442532402e-12,9.073269186424688e-13
588.5,7.035e-10,670.6,4.680134882426788e-10,1.8096813688634673e-10,3.0266066055490015e-11,1.8187658010992422e-11,3.607900238111168e-12,1.55709660265279e-12,8.996539637279447e-13
589.5,6.976e-10,670.5,4.6408842842657104e-10,1.7945042258978744e-10,3.0012235508613835e-11,1.803512470286896e-11,3.5776420840175556e-12,1.5440377967456805e-12,8.921088913953294e-13
590.5,6.918e-10,670.5,4.6022989504802447e-10,1.7795843226435632e-10,2.9762707174396584e-11,1.7885176705052678e-11,3.5478967799933275e-12,1.531200326531912e-12,8.846917016446229e-13
591.5,6.86e-10,670.5,4.5637136166947785e-10,1.7646644193892516e-10,2.951317884017932e-11,1.7735228707236393e-11,3.518151475969099e-12,1.5183628563181435e-12,8.772745118939163e-13
592.5,6.803e-10,670.4,4.525793547284924e-10,1.7500017558462214e-10,2.926795271862098e-11,1.7587866019727285e-11,3.4889190220142535e-12,1.5057467217977157e-12,8.699852047251185e-13
593.5,6.746e-10,670.4,4.4878734778750697e-10,1.7353390923031913e-10,2.902272659706264e-11,1.7440503332218177e-11,3.4596865680594084e-12,1.4931305872772881e-12,8.626958975563206e-13
594.5,6.69e-10,670.3,4.450618672840826e-10,1.7209336684714422e-10,2.8781802688163213e-11,1.7295725955016247e-11,3.430966964173946e-12,1.4807357884502011e-12,8.555344729694314e-13
