Particle Name,Weight,Energy (keV),Pitch Angle (deg),Unit Momentum x,Unit Momentum y,Unit Momentum z,Position x (m),Position y (m),Position z (m)
gamma,0.01,17.225,149.538,0.109845,0.54369,0.832067,-17841.6,236536,451000
gamma,0.01,16.1377,129.409,0.385277,0.79569,0.467375,233469,617332,451000
gamma,0.01,33.9705,154.903,0.384142,0.406167,0.829134,102415,177168,451000
gamma,0.01,45.57,125.975,-0.586934,0.524902,0.616431,-404083,333591,451000
gamma,0.01,7.6883,124.447,-0.437351,0.724219,0.533134,-372099,503960,451000
gamma,0.01,6.74022,115.45,-0.709125,-0.58537,0.393044,-737641,-554100,451000
gamma,0.01,7.42563,125.1,-0.470503,0.668139,0.576383,-370598,429939,451000
gamma,0.01,49.1101,134.021,-0.601908,-0.157048,0.78297,-219248,-147230,451000
e-,1,37.4703,157.903,0.0234038,-0.342631,0.939178,465.068,-120.578,451000
e-,1,103.565,108.265,0.732695,0.65715,0.176951,77.1408,-24.8873,451000
e-,1,9.6143,152.715,0.268775,-0.444881,0.854307,153.595,-86.7583,451000
e-,1,84.6173,150.827,-0.00881235,-0.45183,0.89206,283.389,50.0726,451000
e-,1,48.7139,109.428,-0.513955,0.739218,0.435209,347.245,-132.851,451000
e-,1,51.5367,144.739,-0.357708,-0.260541,0.896751,194.663,75.1108,451000
e-,1,60.0273,117.382,0.48763,0.789583,0.372526,188.719,-68.9725,451000
e-,1,50.4247,112.471,-0.776299,-0.331817,0.535963,338.656,-48.7604,451000
gamma,0.01,8.96928,161.75,-0.0844497,0.210109,0.974024,-96530.9,76909.1,451000
gamma,0.01,6.97416,170.63,0.0175558,0.0464684,0.998765,-59000.7,16018.6,451000
gamma,0.01,3.46475,169.678,0.114084,-0.17497,0.977942,-23341.9,-65118.2,451000
gamma,0.01,1.50749,153.234,-0.313997,-0.0104946,0.949366,-184362,-4704.53,451000
gamma,0.01,14.8459,159.697,0.425632,0.280238,0.860409,112711,116495,451000
gamma,0.01,4.05815,155.006,0.27955,0.447853,0.849282,53138.3,189061,451000
gamma,0.01,7.10622,143.568,0.723275,0.293685,0.624998,351166,168390,451000
gamma,0.01,5.96294,138.953,-0.305902,-0.54296,0.78206,-206102,-250594,451000
gamma,0.01,72.731,142.593,-0.183671,-0.556407,0.810356,-146900,-247841,451000
gamma,0.01,12.2181,158.183,0.321691,-0.368328,0.872267,67404.1,-152700,451000
gamma,0.01,8.0822,122.055,-0.662388,-0.500094,0.557806,-492705,-323391,451000
gamma,0.01,30.5114,119.822,-0.840044,-0.0673373,0.538323,-626946,-45745.1,451000
gamma,0.01,19.8924,154.872,-0.147595,-0.320259,0.935762,-122093,-123900,451000
gamma,0.01,30.0483,168.007,0.0161384,0.147898,0.988871,-59453.2,53101.7,451000
gamma,0.01,4.60034,167.369,0.194083,0.240876,0.950952,8126.39,90436.8,451000
gamma,0.01,2.44798,125.847,-0.73517,0.214692,0.642988,-476825,119444,451000
gamma,0.01,3.44417,134.521,-0.515039,-0.40541,0.755233,-310765,-193921,451000
gamma,0.01,22.1674,156.583,-0.1406,-0.28464,0.948268,-118689,-108757,451000
gamma,0.01,3.3885,154.605,-0.183965,-0.289268,0.939405,-135807,-111549,451000
gamma,0.01,5.40627,141.24,-0.492061,-0.126918,0.861259,-270948,-53762.4,451000
gamma,0.01,7.74713,136.695,0.884329,-0.0620862,0.462718,622502,-49016.6,451000
gamma,0.01,27.8495,122,-0.783057,-0.233525,0.576444,-554226,-146527,451000
gamma,0.01,21.4199,131.182,0.0822924,0.810683,0.579673,-14234.1,502602,451000
gamma,0.01,2.66018,171.963,0.235383,-0.140248,0.96173,22758.7,-53210,451000
gamma,0.01,13.1518,139.895,-0.482225,-0.258638,0.836998,-272679,-111938,451000
gamma,0.01,5.81418,150.058,-0.0241624,0.512822,0.858155,-75460.3,214346,451000
gamma,0.01,10.5148,177.282,0.224875,0.028253,0.973978,17768.2,9713.85,451000
gamma,0.01,63.3401,137.228,0.702024,-0.475335,0.530301,411117,-323322,451000
gamma,0.01,9.545,124.453,-0.345457,-0.761154,0.548912,-291830,-499786,451000
gamma,0.01,5.5105,122.105,-0.0123178,-0.907548,0.419768,-75887.9,-778839,451000
gamma,0.01,26.3971,130.235,-0.687336,-0.132037,0.714238,-411672,-67259,451000
gamma,0.01,0.399844,156.391,-0.253077,-0.0490253,0.966203,-159595,-18987.5,451000
gamma,0.01,4.40052,173.153,0.265737,-0.0970239,0.959151,34385.1,-37132.2,451000
gamma,0.01,40.9338,149.447,-0.179001,-0.421313,0.889075,-137787,-171275,451000
gamma,0.01,5.98204,156.967,0.103469,-0.410374,0.906029,-24225.9,-163738,451000
gamma,0.01,23.595,127.996,0.814026,0.472269,0.338117,801144,501969,451000
e-,1,117.126,122.465,0.0976852,-0.842201,0.530241,188.04,48.2245,451000
e-,1,102.123,100.3,-0.409588,-0.873624,0.262713,120.254,-4.20018,451000
e-,1,102.122,85.5532,-0.991533,0.0704347,0.109095,156.592,33.7543,451000
e-,1,102.122,91.9947,-0.969284,0.116045,0.216847,163.895,37.0794,451000
e-,1,102.122,91.9956,-0.528838,-0.837596,0.136979,188.109,48.2632,451000
e-,1,102.122,87.8025,-0.982792,0.113893,0.145426,153.063,36.2709,451000
e-,1,102.122,95.6269,-0.906106,-0.321852,0.274561,166.033,36.0754,451000
e-,1,71.6453,161.975,0.481991,-0.023255,0.875867,302.423,-67.7548,451000
e-,1,85.9848,102.839,0.336514,0.928125,0.159191,198.909,11.2454,451000
e-,1,85.9816,99.872,-0.389678,0.887418,0.246253,-280.706,-76.1674,451000
e-,1,74.2787,113.669,-0.756164,-0.347181,0.55469,-316.978,-147.134,451000
e-,1,65.9243,154.818,-0.00676037,-0.38269,0.923852,269.769,41.4932,451000
e-,1,47.16,158.546,-0.180816,-0.0641519,0.981423,412.274,-6.59465,451000
e-,1,149.137,117.19,0.839879,-0.448672,0.305446,177.678,-58.5095,451000
e-,1,72.9782,139.122,0.685024,-0.348964,0.639505,53.1563,-42.9833,451000
gamma,0.01,34.5549,159.801,0.468303,0.268962,0.841636,257386,148216,451000
gamma,0.01,34.4644,125.801,-0.55016,0.559101,0.620266,-393099,330965,451000
gamma,0.01,65.7941,147.718,0.224742,0.591236,0.774552,210358,373901,451000
gamma,0.01,23.7289,140.94,0.143863,-0.674935,0.723717,6387.05,-343817,451000
gamma,0.01,7.47613,137.518,0.642576,-0.530756,0.552625,361069,-354057,451000
e-,1,100.036,121.712,0.915915,0.179607,0.358944,649.04,105.758,451000
e-,1,70.4124,163.879,0.0719022,-0.253685,0.964611,178.78,14.9618,451000
e-,1,100.489,137.478,0.191924,0.675744,0.711712,115.427,90.3011,451000
gamma,0.01,37.9776,155.134,0.156832,0.437593,0.88539,30324.8,91850.6,451000
gamma,0.01,52.6986,155.973,0.408266,-0.381143,0.829487,160127,-216522,451000
gamma,0.01,56.9804,133.129,-0.638749,-0.0368802,0.768531,-409761,-62687.2,451000
gamma,0.01,30.9327,164.303,0.339276,0.25182,0.906354,94392,100356,451000
gamma,0.01,35.3091,142.799,0.444569,-0.582093,0.680828,180433,-327582,451000
gamma,0.01,25.1124,145.031,0.723403,-0.286833,0.628024,439659,-210562,451000
e-,1,102.569,121.962,-0.195929,-0.791537,0.578862,261.238,-85.2957,451000
e-,1,123.959,173.53,0.073009,-0.00867381,0.997294,97.5253,-22.2997,451000
gamma,0.01,1.90848,130.495,0.29317,-0.801339,0.521448,138305,-559295,451000
gamma,0.01,6.17865,138.788,-0.509141,0.245807,0.824836,-290422,107616,451000
gamma,0.01,4.31037,159.975,0.113083,-0.358507,0.926653,-21698,-141332,451000
gamma,0.01,5.91165,131.966,-0.283507,0.688061,0.667979,-220328,373708,451000
gamma,0.01,27.5194,141.67,-0.488786,-0.191605,0.851103,-274804,-82535.5,451000
gamma,0.01,16.4552,131.861,0.789736,-0.481064,0.380651,688068,-460076,451000
e-,1,136.449,134.398,0.711188,-0.398573,0.579094,288.66,-36.0942,451000
e-,1,79.2489,142.425,0.680254,-0.280191,0.677309,295.891,-25.3059,451000
e-,1,39.4994,141.795,0.64948,0.350941,0.674549,160.952,10.7469,451000
e-,1,98.2917,123.254,0.896199,0.219026,0.385817,238.889,-58.073,451000
e-,1,113.483,129.704,0.56759,-0.618435,0.543489,140.559,57.0217,451000
e-,1,68.6244,123.404,-0.52908,0.532679,0.66055,168.231,-91.2154,451000
gamma,0.01,22.8321,129.319,0.258629,0.82893,0.495969,127694,626823,451000
gamma,0.01,10.3834,126.995,0.526156,0.778136,0.343023,507740,850978,451000
gamma,0.01,15.1792,117.875,-0.425786,0.815903,0.391163,-476669,782421,451000
gamma,0.01,4.84907,130.592,-0.649216,0.275803,0.708838,-411868,145487,451000
gamma,0.01,19.7416,127.747,-0.11327,0.824771,0.554007,-144806,558279,451000
e-,1,50.9991,173.62,0.293903,-0.0207205,0.955611,220.834,41.0454,451000
e-,1,33.8396,133.737,-0.579466,-0.0474298,0.813615,49.206,-95.0918,451000
e-,1,87.9296,161.533,0.184469,-0.313962,0.931343,223.946,-114.793,451000
e-,1,116.105,120.6,-0.489242,0.625593,0.60768,46.0636,26.7527,451000
e-,1,106.636,110.917,-0.760905,0.407826,0.50468,111.902,-0.0825616,451000
e-,1,81.2187,134.749,-0.45031,0.392198,0.802123,297.937,-78.2816,451000
e-,1,136.847,120.974,-0.595441,0.489788,0.636835,-73.5388,33.6259,451000
gamma,0.01,12.7019,127.381,-0.700694,-0.0110695,0.713376,-420831,-6368.96,451000
gamma,0.01,7.92953,125.968,0.410912,0.836121,0.363391,343223,831237,451000
gamma,0.01,9.33235,122.735,-0.183931,0.863931,0.468821,-207526,665586,451000
gamma,0.01,26.1777,132.72,0.901,0.274359,0.336044,903856,294465,451000
gamma,0.01,5.75414,132.743,0.887719,0.290311,0.357316,832695,293032,451000
gamma,0.01,18.9633,165.358,0.0540122,-0.246494,0.967638,-52047.9,-123496,451000
gamma,0.01,27.9161,120.807,-0.122294,0.906648,0.403774,-175181,811186,451000
gamma,0.01,8.25078,118.224,-0.427381,0.80427,0.412911,-439932,703565,451000
gamma,0.01,5.04769,145.973,0.415916,0.544984,0.728015,140920,269930,451000
gamma,0.01,3.78182,124.65,0.302723,0.876766,0.373685,227270,847647,451000
e-,1,44.9838,170.94,0.0313952,-0.00210684,0.999505,176.859,-67.4254,451000
gamma,0.01,16.9092,122.765,-0.769836,0.13764,0.623223,-529683,81948.7,451000
gamma,0.01,53.2538,148.96,-0.102866,0.496052,0.862178,-112311,214533,451000
gamma,0.01,80.5247,147.014,-0.379733,-0.184609,0.906489,-150039,-78330.5,451000
gamma,0.01,67.5781,146.673,0.483149,-0.505086,0.715161,247522,-285946,451000
gamma,0.01,34.2079,149.324,-0.34385,0.196757,0.91818,-184683,53514.5,451000
gamma,0.01,27.2311,124.154,0.142697,-0.896913,0.418551,59823.3,-802117,451000
gamma,0.01,66.5174,158.688,0.521461,-0.184248,0.833145,166403,-83363.4,451000
gamma,0.01,16.5326,138.767,0.862274,0.0399641,0.504863,571097,28953.9,451000
gamma,0.01,11.6677,129.405,-0.55466,-0.486349,0.675142,-374954,-270076,451000
e-,1,94.0618,150.476,-0.314589,-0.0709826,0.94657,228.714,66.5941,451000
gamma,0.01,22.4916,143.75,0.689589,-0.307752,0.655557,208816,-141720,451000
gamma,0.01,36.05,156.763,-0.248028,0.0798354,0.965458,-181247,51537.9,451000
gamma,0.01,34.2964,128.438,-0.30708,-0.727203,0.613903,-254011,-442359,451000
gamma,0.01,56.43,127.555,-0.343499,0.749975,0.565284,-328713,558373,451000
gamma,0.01,39.5753,169.076,0.00965015,-0.0977006,0.995169,-63863.6,-37240.6,451000
gamma,0.01,7.61008,131.335,0.384012,0.773421,0.504335,216460,571239,451000
gamma,0.01,22.8739,130.968,-0.356079,-0.672061,0.649263,-332331,-362188,451000
gamma,0.01,52.4135,143.279,0.719436,0.323454,0.614645,398424,188925,451000
e-,1,88.7054,139.612,0.0722595,0.646047,0.75987,192.504,-40.1439,451000
e-,1,4.66962,115.131,-0.0792843,0.89187,0.445289,291.897,-21.374,451000
e-,1,112.873,143.833,0.264973,0.581011,0.769556,86.2428,-35.4849,451000
e-,1,79.8447,161.007,-0.11676,0.128413,0.984823,124.64,118.973,451000
e-,1,97.5719,159.639,0.18891,-0.344987,0.919401,72.0231,-27.446,451000
e-,1,141.386,116.993,-0.620037,0.528784,0.579604,254.233,7.80842,451000
gamma,0.01,38.2669,118.767,-0.312187,0.8642,0.394585,-356447,802083,451000
gamma,0.01,6.01314,159.903,0.470028,-0.22423,0.853695,135362,-96971.7,451000
gamma,0.01,35.7027,139.748,0.839443,-0.182923,0.511736,613745,-178784,451000
gamma,0.01,2.34471,150.712,0.329042,0.501794,0.799959,84319,229225,451000
gamma,0.01,34.7834,139.551,-0.371779,-0.492979,0.786608,-260538,-296498,451000
gamma,0.01,61.9909,118.707,-0.862342,0.113037,0.493547,-773491,30032.4,451000
gamma,0.01,26.398,132.746,-0.465342,-0.527698,0.710628,-319313,-318802,451000
gamma,0.01,12.0523,162.005,0.434781,-0.210723,0.875535,66057.4,-165635,451000
e-,1,38.2469,111.508,-0.314937,0.845444,0.431322,240.715,29.8762,451000
gamma,0.01,62.0942,149.247,0.213306,0.55631,0.803131,37306.8,295089,451000
gamma,0.01,14.9638,138.137,0.00386352,0.706819,0.707384,-65024.5,368914,451000
gamma,0.01,9.28207,134.035,0.880477,0.262696,0.394653,758067,245551,451000
gamma,0.01,10.0135,128.053,0.102692,0.852935,0.511817,7160.14,615700,451000
gamma,0.01,4.80779,165.864,0.139703,-0.260532,0.955304,-12959.8,-101489,451000
gamma,0.01,18.1445,129.084,0.307286,0.821762,0.479877,169778,632696,451000
gamma,0.01,50.3085,134.346,0.862774,0.341684,0.372656,850367,469090,451000
gamma,0.01,31.1779,161.015,-0.171206,-0.0311936,0.984741,-139542,-10726.1,451000
gamma,0.01,68.9377,139.386,0.495489,-0.609284,0.619083,253088,-362630,451000
gamma,0.01,91.9857,137.61,-0.553936,-0.212689,0.804934,-325013,-99439.2,451000
gamma,0.01,26.6122,150.469,-0.0677152,0.478763,0.875329,-96611.3,203886,451000
gamma,0.01,31.1622,151.123,-0.11423,0.452423,0.884458,-134882,246197,451000
gamma,0.01,73.5417,132.382,0.249442,-0.786581,0.564862,97888.6,-523377,451000
gamma,0.01,10.6506,121.281,-0.763345,-0.33659,0.551373,-587547,-229818,451000
gamma,0.01,17.7363,164.884,-0.0458108,-0.154641,0.986908,-85296.3,-59488.8,451000
gamma,0.01,5.0384,167.825,-0.038632,-0.0362768,0.998595,-82393.9,-14308.2,451000
gamma,0.01,12.1143,142.245,-0.329516,-0.44524,0.832575,-216435,-201409,451000
gamma,0.01,10.534,128.319,-0.688227,-0.25981,0.677379,-449251,-144645,451000
gamma,0.01,8.10684,164.359,0.304718,0.260859,0.916024,32628.1,95500.2,451000
gamma,0.01,4.08495,138.454,-0.143462,-0.66316,0.7346,-141179,-339534,451000
e-,1,53.2913,165.301,0.155595,-0.249577,0.955773,-69.655,-66.9695,451000
e-,1,36.9967,139.734,0.39037,-0.591992,0.705093,398.919,-147.908,451000
e-,1,28.7953,134.304,-0.421857,-0.431653,0.797316,341.108,-1.41249,451000
e-,1,117.001,145.239,-0.251329,-0.391058,0.885385,106.804,-68.342,451000
e-,1,63.7315,154.238,0.591989,-0.0269838,0.805494,153.379,-93.7593,451000
e-,1,119.503,114.361,-0.802176,-0.175445,0.57073,196.114,-21.3293,451000
e-,1,35.4537,148.463,-0.195798,-0.374115,0.906477,246.909,33.675,451000
e-,1,50.0273,145.626,-0.39123,0.0968122,0.915187,185.76,-255.58,451000
e-,1,80.8496,159.664,0.470349,-0.164981,0.866921,270.562,36.0785,451000
e-,1,83.0403,138.655,-0.484538,0.176081,0.856866,147.714,-113.183,451000
e-,1,61.9931,157.494,0.499021,0.194822,0.844406,166.824,47.2132,451000
gamma,0.01,9.59624,142.168,0.278893,0.658982,0.698542,80885.7,349417,451000
gamma,0.01,5.5487,141.738,0.0454464,-0.655119,0.754158,-44906.8,-322999,451000
gamma,0.01,6.35124,127.923,0.232619,-0.844426,0.482528,111624,-650042,451000
gamma,0.01,113.949,134.858,0.879589,-0.231286,0.415729,717857,-207096,451000
gamma,0.01,48.151,148.233,0.7042,-0.248608,0.665054,472165,-175798,451000
gamma,0.01,11.0062,127.479,0.34108,-0.840812,0.420358,233829,-742897,451000
gamma,0.01,4.76357,146.75,0.750779,-0.0461039,0.658943,355530,-26612.2,451000
gamma,0.01,38.438,146.889,0.643509,0.33873,0.68641,280620,182473,451000
gamma,0.01,12.7078,134.407,0.223995,-0.775665,0.590059,73548.7,-488070,451000
gamma,0.01,11.4768,124.418,-0.203882,-0.852374,0.481551,-224158,-656945,451000
gamma,0.01,14.048,158.867,-0.206565,-0.0571219,0.976764,-145595,-22390.1,451000
gamma,0.01,19.7769,135.702,-0.566563,-0.220114,0.794076,-331711,-103477,451000
gamma,0.01,25.7031,124.842,0.189513,-0.88587,0.423462,98728.9,-776291,451000
gamma,0.01,30.0052,149.326,0.715059,0.00566807,0.699041,312047,2297.34,451000
gamma,0.01,105.165,164.794,0.0196274,-0.226753,0.973755,-59717.9,-87041.6,451000
e-,1,15.0416,156.049,0.51239,0.21403,0.831654,207.762,30.1263,451000
e-,1,81.9418,157.376,-0.174139,-0.146858,0.973709,214.346,59.7617,451000
e-,1,68.8737,125.755,-0.527024,0.489526,0.694702,294.731,-80.3026,451000
gamma,0.01,19.1239,137.49,0.272894,-0.714087,0.644677,90312.3,-413725,451000
gamma,0.01,6.40566,142.557,-0.0729039,0.628938,0.77403,-102681,302402,451000
gamma,0.01,31.0786,133.597,-0.630242,-0.0219407,0.776089,-400896,-48492,451000
gamma,0.01,29.5844,136.598,0.237486,0.737057,0.63273,188945,362415,451000
gamma,0.01,22.6922,152.086,0.521463,0.36197,0.772693,184129,174074,451000
gamma,0.01,2.58547,128.574,0.931252,-0.13577,0.338138,940054,-147355,451000
gamma,0.01,46.2684,143.363,0.657115,0.41069,0.632087,351421,235424,451000
gamma,0.01,29.3814,118.476,-0.824383,0.276618,0.493838,-676285,204043,451000
gamma,0.01,30.3352,161.468,0.0372,-0.319832,0.946744,-76063.9,-180350,451000
gamma,0.01,30.6074,155.343,0.352591,0.412528,0.83994,87092.8,178830,451000
gamma,0.01,44.6166,116.455,-0.86279,0.25075,0.438996,-835462,194572,451000
e-,1,84.1236,141.375,-0.283948,-0.441366,0.851216,108.245,52.5228,451000
e-,1,88.2465,107.528,0.149305,0.949685,0.27533,97.2117,-12.6871,451000
e-,1,20.2682,120.976,0.20739,-0.8486,0.486691,171.947,-30.7867,451000
e-,1,109.343,148.984,-0.335306,0.111582,0.935478,-442.02,-58.2595,451000
e-,1,138.997,132.668,-0.237646,-0.632168,0.737488,219.984,-24.9084,451000
e-,1,93.0214,144.192,-0.180733,0.48051,0.858164,84.194,-40.9238,451000
e-,1,42.2025,141.69,0.108962,-0.616422,0.779841,19.6403,93.7529,451000
e-,1,92.3759,148.334,-0.305435,0.227738,0.924578,161.487,-16.9443,451000
e-,1,53.0489,152.177,0.479545,0.343337,0.807562,87.2243,38.6176,451000
e-,1,51.0363,168.065,0.37906,-0.0560278,0.923674,145.09,53.6822,451000
e-,1,31.9349,135.859,0.55546,0.552128,0.621786,106.68,-175.805,451000
e-,1,59.2415,163.555,0.281003,0.266712,0.921901,374.083,-24.2345,451000
gamma,0.01,12.8335,131.217,0.779387,-0.514658,0.357327,740306,-533755,451000
gamma,0.01,23.2829,145.612,0.106502,0.607351,0.787263,-16952.3,284908,451000
gamma,0.01,11.8775,121.164,-0.196364,-0.876558,0.439417,-232431,-739004,451000
gamma,0.01,56.9252,138.579,0.193491,-0.704084,0.683248,-6197.3,-360410,451000
gamma,0.01,4.75206,126.676,-0.242874,0.790397,0.562391,-226873,519558,451000
gamma,0.01,51.8438,136.466,-0.2567,-0.637553,0.726383,-222013,-392781,451000
gamma,0.01,71.0853,143.021,0.261037,-0.636039,0.726164,79663.3,-325185,451000
gamma,0.01,99.284,154.372,-0.293719,-0.128286,0.947244,-247992,-98696.7,451000
e-,1,88.5721,121.029,0.903565,0.245957,0.350822,327.434,-151.004,451000
e-,1,38.1711,154.903,0.579632,0.0729813,0.811604,177.688,9.95485,451000
e-,1,70.1975,119.943,-0.638351,-0.443164,0.629375,221.289,-208.739,451000
e-,1,70.1798,160.903,0.460104,0.159071,0.873499,52.3748,-88.5359,451000
e-,1,37.0422,154.553,-0.0287058,-0.379621,0.924696,213.94,-2.84919,451000
e-,1,67.0334,133.368,0.83456,0.115046,0.53877,300.27,42.2852,451000
e-,1,68.8926,145.687,0.389498,0.513154,0.764829,208.917,-179.188,451000
e-,1,10.8795,168.214,0.372487,-0.0683733,0.925515,153.557,-65.7954,451000
e-,1,96.1421,124.153,0.438018,0.755825,0.486692,185.796,-15.0647,451000
e-,1,71.0016,168.823,0.153066,-0.188351,0.9701,26.421,74.8695,451000
e-,1,73.0603,102.18,0.422018,-0.896226,0.136672,36.5558,62.8907,451000
e-,1,72.9729,99.7559,-0.916413,-0.197226,0.348265,-84.3762,-42.4241,451000
e-,1,54.0341,131.664,0.240024,0.739637,0.628749,-125.699,-12.4125,451000
e-,1,66.7634,158.533,0.112957,-0.358142,0.926809,117.674,-11.5516,451000
e-,1,18.7239,170.164,0.153313,-0.165114,0.974286,112.607,304.013,451000
e-,1,86.4518,159.268,0.509458,-0.0895963,0.855818,-75.346,-10.2684,451000
e-,1,72.7299,169.296,0.17994,0.188396,0.965468,353.426,-40.3976,451000
e-,1,47.5335,152.13,-0.218896,-0.259486,0.940612,120.082,-33.4744,451000
gamma,0.01,11.1966,127.658,0.441474,0.803565,0.399229,346862,754629,451000
gamma,0.01,5.68005,158.612,0.569518,-0.0131379,0.821874,191929,-6694.96,451000
gamma,0.01,2.92817,146.544,0.613581,-0.362042,0.701743,249841,-192884,451000
e-,1,149.18,113.416,-0.419923,0.768843,0.482229,191.485,-5.63672,451000
e-,1,133.509,96.6388,-0.948172,0.106761,0.299286,166.231,-95.8999,451000
e-,1,133.945,129.454,0.347629,0.738083,0.578263,176.343,16.0591,451000
e-,1,77.7156,134.211,0.0362515,0.712207,0.701033,268.517,-9.33794,451000
e-,1,87.7732,143.329,0.739689,0.0276803,0.672379,135.134,27.5376,451000
e-,1,38.703,111.516,-0.652766,-0.568876,0.500275,282.5,-167.686,451000
e-,1,150.467,139.534,-0.493163,0.036298,0.86918,297.114,7.1588,451000
e-,1,18.8521,155.879,-0.221076,0.085874,0.971469,-51.5813,-165.783,451000
e-,1,129.578,109.056,-0.139053,0.92443,0.355095,33.3259,-74.4274,451000
e-,1,79.3863,154.631,-0.25103,0.00831733,0.967944,59.57,-124.85,451000
e-,1,3.56986,133.729,-0.558585,0.176281,0.810499,195.079,131.764,451000
e-,1,138.364,138.626,0.774624,-0.143566,0.61591,234.402,22.4998,451000
e-,1,113.476,116.086,-0.736434,0.334431,0.588065,239.939,-62.5872,451000
e-,1,113.789,141.298,0.744439,-0.142709,0.652261,130.918,93.9641,451000
e-,1,101.474,165.341,0.165559,0.255213,0.952605,25.4807,-10.1995,451000
gamma,0.01,11.1476,136.941,0.749844,-0.426539,0.505765,497991,-313645,451000
gamma,0.01,61.3626,173.002,0.192123,-0.12784,0.973009,6155.74,-49411.1,451000
gamma,0.01,59.0198,161.369,0.123124,0.341108,0.931926,-18082.9,135124,451000
gamma,0.01,90.113,118.175,-0.855164,-0.149459,0.496342,-706289,-112381,451000
gamma,0.01,21.2102,123.299,-0.781338,0.181371,0.597173,-552499,112008,451000
gamma,0.01,32.4756,132.715,0.730742,-0.533714,0.425635,569831,-465863,451000
gamma,0.01,4.20646,110.746,-0.904038,0.15614,0.397915,-909965,144907,451000
e-,1,40.3447,117.359,-0.13785,0.859644,0.491944,176.984,-83.7623,451000
gamma,0.01,4.12934,165.162,0.224781,0.278516,0.933757,22165.9,110547,451000
gamma,0.01,35.1221,120.669,-0.396221,0.817439,0.418093,-420790,728116,451000
gamma,0.01,21.5177,154.972,-0.280678,0.05634,0.958147,-176746,21287.8,451000
gamma,0.01,34.2842,114.661,-0.857504,0.332464,0.392625,-881610,314987,451000
gamma,0.01,10.461,150.543,0.185667,0.530731,0.826954,16124.7,238585,451000
gamma,0.01,8.23,125.551,-0.666204,0.413099,0.620904,-467482,247354,451000
gamma,0.01,37.8218,124.606,-0.740527,0.173443,0.649259,-492684,98941.5,451000
gamma,0.01,6.68765,127.765,-0.447709,0.656787,0.606784,-342574,402815,451000
gamma,0.01,11.5104,138.898,0.632798,0.518982,0.574651,342884,335992,451000
gamma,0.01,14.8103,125.382,-0.347778,-0.762123,0.546095,-572972,-431358,451000
gamma,0.01,29.6089,128.665,-0.666799,-0.303061,0.680833,-432605,-166542,451000
e-,1,135.789,123.122,-0.258316,0.756722,0.600536,35.2725,-42.8317,451000
gamma,0.01,11.8456,158.204,0.0888342,0.392338,0.915522,-31694,160951,451000
gamma,0.01,17.5647,120.601,-0.836883,0.02988,0.546566,-645726,19955.6,451000
gamma,0.01,20.1243,118.38,-0.818774,0.298874,0.490187,-698208,229276,451000
gamma,0.01,12.8916,145.252,0.227329,-0.607119,0.761399,44310,-301369,451000
gamma,0.01,22.4246,120.798,-0.835593,0.0611417,0.545936,-660310,84713.6,451000
gamma,0.01,10.7536,114.932,-0.814225,-0.42909,0.39105,-853515,-414470,451000
gamma,0.01,11.7972,144.089,-0.445051,0.206308,0.871416,-260892,88622.9,451000
gamma,0.01,16.5751,156.592,0.119983,0.4348,0.892498,-17588.2,183063,451000
gamma,0.01,4.7409,138.797,0.265397,-0.697632,0.665488,82110.2,-396000,451000
gamma,0.01,8.83536,120.95,-0.787512,0.287047,0.54537,-612852,197832,451000
gamma,0.01,7.32868,129.453,-0.659632,-0.191923,0.726671,-407012,-99423.4,451000
gamma,0.01,33.7952,137.406,0.320992,-0.704481,0.632985,69751.3,-429561,451000
gamma,0.01,7.63978,120.334,-0.785835,0.210386,0.58155,-572817,134548,451000
gamma,0.01,7.29845,119.1,-0.802391,-0.320494,0.50344,-663486,-238673,451000
gamma,0.01,22.8517,114.578,-0.857059,0.33743,0.389346,-889844,317686,451000
gamma,0.01,11.6997,166.791,0.00889252,-0.169028,0.985571,-64298.7,-64803.3,451000
gamma,0.01,5.10678,131.566,-0.362894,0.657941,0.659865,-273259,372047,451000
gamma,0.01,11.5242,122.054,-0.136429,0.8907,0.433636,-185284,767163,451000
gamma,0.01,36.4871,133.102,0.766084,-0.468786,0.439722,500632,-409998,451000
gamma,0.01,13.5768,132.69,0.0794717,0.793414,0.603472,-18442,490799,451000
e-,1,45.3045,140.264,0.427838,-0.568666,0.702548,311.679,-120.759,451000
e-,1,92.7439,115.346,-0.233118,-0.844001,0.48303,169.323,19.38,451000
e-,1,102.067,107.274,-0.880442,0.0536915,0.471104,251.783,-13.1818,451000
e-,1,102.066,97.7411,0.363649,0.929316,0.0642783,159.544,45.5396,451000
e-,1,102.066,97.7408,0.0843948,-0.988657,0.124239,208.356,38.4327,451000
e-,1,67.1553,145.252,-0.0704769,0.524196,0.848676,106.241,-61.6244,451000
e-,1,115.586,143.287,0.470566,0.503417,0.724665,-8.15054,-52.7215,451000
gamma,0.01,105.053,120.427,-0.83079,-0.109925,0.545623,-630047,-75126.1,451000
gamma,0.01,74.7824,125.883,-0.284722,0.810498,0.511885,-266018,655543,451000
gamma,0.01,9.42124,170.488,0.235947,0.17442,0.955985,24269,66840.1,451000
gamma,0.01,44.3698,121.969,-0.773447,-0.231302,0.590151,-634123,-207446,451000
gamma,0.01,43.5523,122.459,-0.758941,0.303307,0.576207,-554051,194021,451000
