Particle Name,Weight,Energy (keV),Pitch Angle (deg),Unit Momentum x,Unit Momentum y,Unit Momentum z,Position x (m),Position y (m),Position z (m)
e-,1,9.90323,102.674,-0.890572,0.227919,0.393616,309.477,-69.309,451000
e-,1,11.3732,152.519,0.560226,0.231905,0.795215,212.974,-14.7923,451000
e-,1,14.9853,138.696,0.62105,0.445997,0.644502,292.49,-20.8426,451000
e-,1,11.6715,166.626,0.381341,-0.110655,0.917788,177.223,-15.0499,451000
e-,1,11.2211,149.903,0.52855,0.338505,0.778492,101.706,-25.4235,451000
e-,1,13.1102,126.318,-0.66367,0.163541,0.729929,215.707,-63.4499,451000
e-,1,15.6139,129.265,0.495076,-0.671433,0.551432,204.697,109.885,451000
e-,1,15.7899,144.818,-0.403674,0.100496,0.909367,152.069,-46.2534,451000
e-,1,20.9987,161.082,-0.0280005,-0.244292,0.969297,209.52,-28.1528,451000
e-,1,16.2491,137.112,0.801318,0.0530258,0.595884,224.751,17.6821,451000
e-,1,24.4225,171.875,0.0874011,0.101792,0.990959,142.168,-4.37146,451000
e-,1,27.9657,115.522,0.903664,0.335197,0.266521,178.846,3.66163,451000
e-,1,15.0826,146.941,0.560593,-0.357641,0.746879,162.509,-116.197,451000
e-,1,4.79487,107.321,-0.484409,0.781179,0.393836,226.69,63.4619,451000
e-,1,15.1379,131.994,-0.0105878,-0.728774,0.684672,249.615,-32.0968,451000
e-,1,21.4956,112.751,-0.674445,-0.519514,0.524623,180.419,-34.4705,451000
e-,1,14.3398,146.735,-0.228049,0.385595,0.894041,172.071,-68.8675,451000
e-,1,22.9989,143.194,-0.221586,0.466934,0.85608,132.159,-31.9949,451000
e-,1,20.3654,134.144,-0.136408,0.665927,0.73344,281.268,-22.4728,451000
e-,1,27.8971,107.1,0.533377,0.823155,0.194741,177.719,-7.43653,451000
e-,1,12.7449,136.217,-0.524674,-0.159527,0.836223,185.158,41.5329,451000
e-,1,28.0357,115.539,-0.791847,0.156095,0.590435,178.871,-26.8747,451000
e-,1,12.9838,134.157,-0.518067,-0.264132,0.813536,140.147,52.3597,451000
e-,1,12.1619,129.958,-0.629024,0.0679118,0.774414,278.499,30.6475,451000
e-,1,22.792,145.393,-0.254881,-0.382639,0.888044,277.097,-49.7946,451000
e-,1,20.5266,140.009,-0.49126,0.0237392,0.87069,191.456,-14.0711,451000
e-,1,11.3655,132.231,0.377567,0.6967,0.609961,166.886,52.0622,451000
e-,1,24.7062,101.035,-0.896781,0.248353,0.366203,176.106,-35.0525,451000
e-,1,13.322,137.64,-0.0336266,0.652544,0.757004,160.311,-124.638,451000
e-,1,19.096,106.235,-0.869903,-0.197166,0.452099,197.276,-18.6668,451000
e-,1,14.8245,159.16,-0.0614695,0.26363,0.962663,200.182,-69.1901,451000
e-,1,12.4804,145.166,0.674466,-0.212688,0.707008,238.31,120.757,451000
e-,1,15.1258,132.635,0.805439,0.258022,0.533566,229.939,31.6088,451000
e-,1,12.5216,134.709,0.782393,0.260844,0.565528,155.45,-10.9563,451000
e-,1,4.93411,141.859,-0.348916,-0.351451,0.868758,131.417,71.7839,451000
e-,1,14.4987,156.699,0.514454,0.191055,0.835964,107.99,102.791,451000
e-,1,14.0372,135.233,-0.164238,0.639708,0.750866,186.115,-4.33688,451000
e-,1,23.5871,154.012,0.575448,-0.142665,0.805298,206.691,-14.7593,451000
e-,1,6.81945,123.437,-0.0619334,0.818882,0.570611,211.15,-0.28499,451000
e-,1,23.3188,151.139,0.633449,-0.064716,0.771073,136.88,-16.4017,451000
e-,1,20.9734,105.201,-0.0795427,-0.955231,0.284968,259.306,30.1464,451000
e-,1,11.3781,129.192,0.536134,0.649847,0.538758,31.7089,44.7627,451000
e-,1,9.25469,139.737,0.603004,-0.444225,0.662609,47.434,-31.1554,451000
e-,1,22.5332,109.144,-0.198189,-0.905797,0.374505,129.581,-21.8698,451000
e-,1,20.5504,135.096,0.335772,-0.673317,0.658712,199.445,-49.1305,451000
e-,1,21.5277,124.418,0.214364,-0.815856,0.537054,133.77,35.6788,451000
e-,1,6.67901,136.314,-0.540307,0.0530543,0.839794,93.6193,29.0298,451000
e-,1,23.2184,109.616,-0.264273,0.882076,0.390003,158.555,-12.8343,451000
e-,1,22.2172,112.564,0.1023,0.924003,0.368446,189.643,58.7363,451000
e-,1,7.55179,113.523,-0.761207,-0.33816,0.553364,159.713,-35.6687,451000
e-,1,22.7256,124.916,-0.697415,-0.00847639,0.716617,205.92,-12.0788,451000
e-,1,21.1107,168.064,0.0407253,0.154239,0.987194,170.822,6.70108,451000
e-,1,12.9867,142.176,0.65468,-0.330837,0.679662,136.634,-68.5493,451000
e-,1,11.6368,138.184,0.766883,0.195677,0.611228,174.454,-29.9233,451000
e-,1,20.3362,108.592,-0.79452,0.381461,0.472467,198.323,39.1994,451000
e-,1,10.8955,135.452,0.708452,0.389266,0.5887,-141.613,41.7091,451000
e-,1,19.6747,150.657,-0.298551,0.137267,0.944471,113.808,-18.9426,451000
e-,1,25.714,114.031,-0.812762,-0.116248,0.570881,142.072,-37.0395,451000
e-,1,21.5019,128.885,0.19002,-0.773245,0.604967,259.994,24.0347,451000
e-,1,26.0415,99.9212,0.101766,-0.982065,0.158722,228.014,44.3363,451000
e-,1,26.1997,131.694,-0.0468409,0.728464,0.68348,156.839,-34.7316,451000
e-,1,22.3214,154.995,-0.0145743,0.380876,0.924511,210.088,-19.7798,451000
e-,1,21.4771,131.934,-0.24421,0.643489,0.725454,109.777,48.4665,451000
e-,1,15.7052,148.664,0.394257,0.463512,0.793548,248.169,30.7936,451000
e-,1,25.8662,151.923,0.244819,0.466233,0.850112,154.421,19.1343,451000
e-,1,9.55484,140.352,-0.479334,-0.0654329,0.87519,202.304,-3.31888,451000
e-,1,16.1735,121.385,-0.0349014,0.844403,0.53457,236.252,-15.2259,451000
e-,1,14.2783,131.583,-0.149882,-0.691633,0.706527,217.555,-40.7297,451000
e-,1,2.99707,122.016,-0.669287,-0.322962,0.669142,308.144,-25.6038,451000
e-,1,2.89719,160.989,-0.0571245,-0.217991,0.974278,243.933,-10.132,451000
e-,1,13.8502,141.906,-0.270904,-0.443053,0.854584,324.565,-33.0282,451000
e-,1,2.93149,151.448,0.392903,0.420443,0.817836,179.034,35.5374,451000
e-,1,19.8207,143.704,0.541468,0.439675,0.716589,226.844,-42.3197,451000
e-,1,25.9133,133.464,0.541039,0.594376,0.594973,118.028,42.1458,451000
e-,1,20.9727,167.15,-0.0222332,-0.0738323,0.997023,267.793,-72.3995,451000
e-,1,12.3445,142.629,0.399213,-0.549144,0.734214,106.025,88.2543,451000
e-,1,19.241,144.404,-0.381116,0.209504,0.900477,187.458,27.5863,451000
e-,1,19.3522,119.032,0.9126,-0.254721,0.31981,234.549,44.5034,451000
e-,1,23.8301,113.634,0.973821,0.0483734,0.222108,135.837,-10.4864,451000
e-,1,11.9279,136.678,-0.494454,-0.236941,0.836286,182.525,-54.5839,451000
e-,1,5.86153,127.287,-0.665201,-0.0551276,0.744627,285.569,-43.8262,451000
e-,1,17.9468,144.251,0.331269,-0.552393,0.764933,146.344,46.1475,451000
e-,1,13.901,154.956,-0.101766,0.322421,0.94111,206.065,-82.1364,451000
e-,1,6.88886,110.427,-0.852034,-0.0684859,0.518988,71.3456,-34.7157,451000
e-,1,15.8223,145.105,0.65908,-0.249591,0.709449,149.395,-60.3128,451000
e-,1,8.83702,114.338,-0.564739,-0.632764,0.529792,206.182,37.9828,451000
e-,1,23.7477,123.111,-0.664397,0.303931,0.68279,147.194,-8.30993,451000
e-,1,6.35256,161.322,0.0433114,-0.286461,0.957112,69.138,-39.2216,451000
e-,1,23.9752,152.287,-0.284355,-0.0725671,0.955969,182.124,-22.444,451000
e-,1,25.4969,153.624,0.312546,0.421875,0.851079,177.259,-9.03485,451000
e-,1,4.60948,125.965,0.901887,0.0785146,0.424778,210.495,55.697,451000
e-,1,11.7628,137.072,0.704493,-0.35862,0.612439,269.778,106.586,451000
e-,1,20.437,135.094,0.283569,-0.686474,0.669584,257.309,85.9964,451000
e-,1,12.587,134.319,-0.415068,0.451705,0.789735,260.028,-18.8027,451000
e-,1,24.7647,120.363,-0.562259,-0.542566,0.624089,232.964,-22.9292,451000
e-,1,8.49665,129.808,-0.362598,-0.587893,0.723122,179.64,-11.4157,451000
e-,1,11.1655,130.875,-0.575687,0.26892,0.772183,167.501,6.48762,451000
e-,1,10.5507,137.225,0.0181106,-0.665898,0.745823,84.8614,-37.2312,451000
e-,1,11.2933,160.244,0.0781735,0.325308,0.942371,313.156,117.953,451000
gamma,0.01,1.95115,129.551,0.643208,-0.656377,0.394275,506315,-582066,451000
gamma,0.01,9.63568,117.036,-0.822892,-0.31009,0.476123,-667002,-228122,451000
gamma,0.01,1.94795,150.4,-0.243122,-0.333108,0.911005,-156615,-128369,451000
gamma,0.01,16.024,135.269,-0.382941,0.556225,0.737544,-239536,308659,451000
gamma,0.01,23.3103,156.852,0.364783,-0.372621,0.85328,85885.7,-153180,451000
gamma,0.01,0.296723,136.474,0.301443,0.722627,0.622046,105825,405031,451000
gamma,0.01,6.35004,146.428,0.666559,-0.306083,0.679714,279061,-157936,451000
gamma,0.01,1.42839,125.869,-0.101569,0.846427,0.522729,-131272,564824,451000
gamma,0.01,2.11107,113.699,-0.759184,-0.498506,0.418487,-696965,-416683,451000
e-,1,11.1316,144.87,0.321214,0.551887,0.769573,143.288,3.20973,451000
e-,1,10.9299,119.323,0.154166,0.870699,0.467029,151.008,-73.045,451000
e-,1,4.17005,135.967,-0.219673,0.595819,0.772491,278.822,7.18989,451000
e-,1,20.5532,119.581,0.369783,0.823985,0.429313,145.727,-20.3783,451000
e-,1,11.3409,112.619,0.539018,-0.790628,0.29046,301.433,-34.8704,451000
e-,1,9.55769,131.449,-0.31983,-0.59535,0.737067,161.004,-29.0144,451000
e-,1,18.7966,118.157,-0.761405,-0.164715,0.627001,156.07,-68.3671,451000
e-,1,12.2866,122.111,0.718664,0.567356,0.402032,167.433,11.2362,451000
e-,1,18.6239,138.062,-0.412005,-0.359011,0.837474,123.863,-26.6011,451000
e-,1,14.0861,148.013,0.600208,0.284122,0.74768,277.178,62.4353,451000
e-,1,24.2025,148.068,-0.356368,0.0613937,0.932326,109.298,-3.02241,451000
e-,1,17.0405,127.156,-0.66251,-0.0997353,0.742383,316.813,-5.27171,451000
e-,1,13.4786,103.212,0.97614,-0.212197,0.0460795,203.445,-31.792,451000
e-,1,6.70595,147.516,-0.312786,0.242914,0.918236,194.827,-70.897,451000
e-,1,20.4829,122.752,0.456333,0.760969,0.461179,154.752,-24.2839,451000
e-,1,20.6504,106.074,0.868986,-0.480899,0.116618,119.62,25.3896,451000
e-,1,15.5916,156.193,0.360502,0.357753,0.861424,199.919,11.811,451000
e-,1,17.8797,128.791,0.00301411,-0.768772,0.639515,204.047,-64.1168,451000
e-,1,3.12185,123.162,-0.679698,0.257961,0.686634,219.371,-13.4809,451000
e-,1,20.6382,129.636,0.443839,-0.69337,0.567666,134.464,-14.5407,451000
e-,1,7.44836,156.192,0.439883,-0.295472,0.848056,143.793,86.928,451000
e-,1,18.7181,151.569,-0.193299,0.304514,0.932688,267.581,42.9552,451000
e-,1,22.5109,111.259,-0.833012,-0.160559,0.529445,221.323,-17.315,451000
e-,1,9.54701,169.25,0.365252,-0.0309058,0.930396,121.783,-19.3378,451000
e-,1,21.1412,118.029,0.088198,0.884039,0.459016,214.794,167.158,451000
e-,1,13.9154,154.177,-0.245698,0.107494,0.963368,72.1507,-91.1567,451000
e-,1,18.7278,163.464,-0.0821617,0.0999513,0.991594,115.129,-47.3081,451000
e-,1,11.3499,129.081,0.673998,0.533481,0.511003,326.287,92.5012,451000
e-,1,13.1979,141.108,-0.459468,-0.113003,0.880976,169.365,-3.95479,451000
e-,1,19.4384,129.55,0.533079,0.647806,0.544219,214.937,107.101,451000
e-,1,23.8463,130.625,0.54107,0.629521,0.557626,153.527,-20.6611,451000
e-,1,20.5715,123.673,-0.326036,-0.706476,0.628166,214.718,11.0643,451000
e-,1,15.2062,152.814,0.555723,-0.226966,0.799786,267.518,-68.83,451000
e-,1,16.6605,117.886,-0.466593,-0.678262,0.567672,226.815,-55.4896,451000
e-,1,6.79476,164.099,0.256656,-0.260323,0.930784,192.412,22.4768,451000
e-,1,5.98369,138.09,0.77445,0.168567,0.609764,204.082,-50.4306,451000
e-,1,19.513,128.168,-0.64205,0.168747,0.747861,192.958,-12.236,451000
e-,1,19.0611,109.783,-0.821516,-0.26889,0.502802,86.6447,-10.2785,451000
e-,1,12.2951,175.527,0.138449,0.0624388,0.988399,274.954,6.11344,451000
e-,1,18.0107,132.187,-0.592604,-0.111102,0.797795,228.349,-2.79235,451000
e-,1,15.374,169.078,0.00657759,-0.0510613,0.998674,177.245,-68.0229,451000
e-,1,8.51984,139.22,-0.417872,0.320019,0.850277,181.37,3.40589,451000
e-,1,23.427,125.115,-0.656049,0.260624,0.70829,177.616,-29.5121,451000
e-,1,18.7348,143.968,0.206284,-0.58343,0.785529,209.958,64.1714,451000
e-,1,22.5846,177.34,0.143724,-0.00741665,0.98959,203.299,39.4896,451000
e-,1,21.4119,125.867,-0.676842,-0.11696,0.726778,307.309,-6.62871,451000
e-,1,17.2546,125.781,0.471978,0.72421,0.50275,188.202,9.78113,451000
e-,1,14.1734,95.8476,-0.501903,-0.840906,0.202411,259.56,-40.5914,451000
e-,1,22.2743,132.763,0.570324,-0.578054,0.583595,177.122,-11.6505,451000
e-,1,10.1675,112.074,0.854292,-0.468816,0.224494,211.882,34.6867,451000
gamma,0.01,2.9167,154.613,-0.24113,-0.200574,0.94954,-156106,-76486,451000
gamma,0.01,3.14441,134.624,-0.631099,0.0223544,0.77538,-357073,9668.79,451000
gamma,0.01,6.98814,128.243,-0.720765,-0.102581,0.685547,-442289,-54378.8,451000
gamma,0.01,2.97397,162.575,0.241287,0.317703,0.916976,29464.3,123664,451000
e-,1,12.8661,156.5,-0.203895,-0.106468,0.973186,137.577,-54.7567,451000
e-,1,17.3939,142.649,0.0285968,-0.591723,0.805634,201.843,18.1086,451000
e-,1,17.9154,118.451,-0.029603,-0.86939,0.49324,141.152,-14.6837,451000
e-,1,14.3085,161.653,-0.0200489,-0.238251,0.970997,144.834,-12.6681,451000
e-,1,14.8933,108.717,0.447651,0.861838,0.23842,143.149,37.5852,451000
e-,1,9.06204,170.58,0.246593,-0.148836,0.957622,256.776,-169.845,451000
e-,1,10.2375,139.384,0.108608,-0.647898,0.753945,329.753,62.0561,451000
e-,1,13.6302,130.365,-0.09297,-0.727888,0.679364,139.533,-20.7243,451000
e-,1,27.5035,102.176,-0.0903316,-0.967827,0.234843,156.768,-5.5746,451000
e-,1,18.1225,103.109,-0.862324,-0.313998,0.397244,210.81,-43.7482,451000
e-,1,9.30674,100.896,0.0171095,0.982327,0.186389,187.193,58.7388,451000
e-,1,20.8612,105.594,-0.750941,-0.514459,0.414028,186.17,39.4714,451000
e-,1,19.8756,157.804,0.520674,0.132223,0.843455,269.602,51.5662,451000
e-,1,6.42808,137.022,-0.434103,0.356752,0.827213,293.775,90.7912,451000
e-,1,24.3236,121.606,-0.261417,-0.768793,0.583626,243.168,-14.4776,451000
e-,1,15.9715,136.292,-0.53995,0.061303,0.839462,257.516,-45.6627,451000
e-,1,24.9392,143.556,-0.21068,-0.463232,0.860831,122.361,7.05427,451000
e-,1,24.8134,119.52,-0.451113,-0.66949,0.590152,179.111,-16.5823,451000
e-,1,15.0367,147.675,0.57072,-0.330024,0.751906,250.621,85.1973,451000
e-,1,13.8592,113.025,0.781557,-0.571556,0.249985,163.551,53.1774,451000
e-,1,14.0957,152.046,-0.242829,0.217459,0.945381,136.691,26.218,451000
e-,1,9.23393,170.355,0.285977,-0.130168,0.949354,302.553,-43.5016,451000
e-,1,11.2143,154.942,0.570039,0.120615,0.812716,126.719,-64.8243,451000
e-,1,27.327,102.1,-0.713966,-0.605195,0.352124,226.319,8.26523,451000
e-,1,12.4159,101.531,0.386385,-0.912839,0.132031,134.145,-16.9428,451000
e-,1,15.0657,120.492,-0.234966,0.79485,0.559468,144.408,33.1715,451000
e-,1,27.1545,123.742,-0.704975,0.110998,0.700493,170.613,-17.2756,451000
e-,1,15.56,132.56,0.83462,0.156446,0.528143,298.293,-55.582,451000
e-,1,6.91237,114.999,-0.250403,-0.839124,0.482876,199.057,-37.7898,451000
e-,1,9.66565,117.526,0.938251,0.188526,0.290074,200.493,-53.2532,451000
e-,1,21.8311,176.142,0.245643,0.0355869,0.968707,216.974,46.5176,451000
e-,1,10.7671,174.408,0.156852,-0.0895159,0.983557,166.821,-36.4342,451000
e-,1,20.462,130.193,0.842219,0.213674,0.494985,97.1243,68.4404,451000
e-,1,21.7497,125.313,0.0911246,-0.814157,0.57345,215.012,-1.45077,451000
e-,1,22.3386,136.908,0.710064,0.357988,0.606344,207.975,45.0726,451000
e-,1,9.24397,144.233,-0.207317,0.457608,0.864647,89.9569,62.1362,451000
e-,1,28.1045,157.798,0.187948,-0.375033,0.907759,181.793,3.88338,451000
e-,1,5.28198,140.256,0.564923,0.477123,0.673213,45.0603,46.6036,451000
e-,1,17.8386,116.347,-0.665747,-0.468296,0.58093,186.115,-18.9953,451000
e-,1,21.0983,153.23,-0.257572,-0.119408,0.958853,238.419,-26.1672,451000
e-,1,10.2377,139.603,-0.263126,0.500955,0.824505,229.26,-14.6187,451000
e-,1,20.7052,112.252,-0.80748,-0.235943,0.540654,145.306,-47.7766,451000
e-,1,13.2289,154.088,0.525297,-0.241969,0.81579,268.698,85.7902,451000
e-,1,20.1659,158.574,-0.0520952,0.289096,0.955882,153.335,62.2406,451000
e-,1,5.22044,160.938,0.0187076,0.288885,0.957181,387.505,-51.1463,451000
gamma,0.01,11.2844,129.738,0.346691,-0.807302,0.477565,194699,-605001,451000
gamma,0.01,4.17499,123.346,-0.710321,0.382925,0.590603,-494784,231111,451000
gamma,0.01,7.69296,132.46,0.14495,-0.807214,0.572185,25738.1,-505011,451000
gamma,0.01,11.7492,147.208,-0.387264,-0.197422,0.900584,-218552,-79042.8,451000
gamma,0.01,2.62193,121.622,-0.703714,0.445183,0.553713,-519163,286748,451000
gamma,0.01,3.49253,119.154,-0.623729,-0.610201,0.488485,-521296,-447245,451000
gamma,0.01,2.82389,136.435,0.181741,-0.751355,0.634379,37592.5,-424088,451000
gamma,0.01,2.09904,126.017,-0.731052,0.218943,0.64624,-469235,120442,451000
gamma,0.01,5.42376,148.308,0.562253,-0.396038,0.725965,212051,-195699,451000
gamma,0.01,2.79105,132.118,0.593592,-0.657083,0.464639,391885,-506234,451000
gamma,0.01,8.78619,132.41,0.613298,0.638213,0.465348,406328,489618,451000
e-,1,18.3993,130.075,-0.555135,-0.33121,0.762971,231.176,20.0991,451000
e-,1,22.4976,114.635,0.963676,0.106782,0.244797,298.095,0.304332,451000
e-,1,17.9015,108.221,-0.22976,0.904298,0.3598,205.172,-24.572,451000
e-,1,11.4374,130.932,-0.540884,-0.334235,0.771837,310.591,33.2843,451000
e-,1,25.6406,113.852,-0.818654,-0.0778949,0.568979,112.072,-28.4952,451000
e-,1,13.2284,135.014,-0.340065,-0.515075,0.7868,56.1907,-2.11772,451000
e-,1,7.30357,164.308,0.15171,0.271487,0.95041,213.478,12.2078,451000
e-,1,28.1544,154.797,-0.248622,0.0491092,0.967355,181.716,6.77736,451000
e-,1,13.961,127.792,0.835694,-0.288174,0.467516,259.812,-53.5325,451000
gamma,1,0.39337,143.195,0.501151,0.541246,0.675204,194527,277472,451000
e-,1,10.6854,134.2,-0.575789,0.00469798,0.817585,282.055,66.5772,451000
e-,1,20.5828,121.765,0.00240468,0.846013,0.533156,176.698,-1.94629,451000
e-,1,17.2333,127.643,-0.118598,0.75708,0.642468,144.698,-17.0854,451000
e-,1,27.9916,111.03,-0.386675,0.811958,0.437272,195.212,-57.9465,451000
e-,1,9.69146,158.632,-0.122504,-0.199024,0.972308,208.241,-0.407546,451000
e-,1,13.2685,132.99,-0.23224,-0.630487,0.740642,173.93,-35.3086,451000
e-,1,20.4278,134.274,0.546473,0.579774,0.604342,133.68,-6.67906,451000
e-,1,18.4759,147.007,-0.0664978,-0.491768,0.868183,204.039,-121.755,451000
e-,1,17.4338,148.394,0.172019,0.526332,0.832697,146.547,103.322,451000
e-,1,9.43142,128.939,0.250705,0.767291,0.590264,213.701,-153.575,451000
e-,1,11.9286,141.978,-0.158248,-0.529245,0.833581,184.764,-121.569,451000
e-,1,25.3798,112.308,0.804813,0.546914,0.230566,184.094,12.9587,451000
e-,1,17.0939,133.645,0.0659006,0.72265,0.688065,181.253,43.9856,451000
e-,1,11.0917,142.362,-0.137851,-0.533817,0.834288,101.85,63.2047,451000
e-,1,12.2215,113.911,-0.805694,0.172098,0.566781,257.361,-43.6868,451000
e-,1,6.82161,159.637,-0.132766,0.150647,0.979632,79.4342,-13.1123,451000
e-,1,17.543,137.105,-0.521769,0.111786,0.845731,204.823,47.5073,451000
e-,1,21.5882,125.719,0.636283,0.611247,0.470661,176.887,-0.43998,451000
e-,1,12.4606,122.396,-0.130393,0.812465,0.568241,242.077,-14.3564,451000
e-,1,21.8194,94.5037,-0.79288,-0.562808,0.233642,151.546,39.3332,451000
e-,1,27.5562,136.149,0.447696,0.617574,0.646662,154.158,2.98322,451000
e-,1,13.735,107.722,0.961484,-0.244423,0.125724,213.63,45.982,451000
gamma,1,0.39337,137.915,-0.576227,0.0547216,0.815456,-314455,23132.6,451000
e-,1,22.4024,129.261,-0.637239,0.0894134,0.765461,211.533,-8.60577,451000
e-,1,1.8733,147.481,0.582661,-0.318444,0.747729,226.37,7.31024,451000
e-,1,18.9544,122.706,0.249934,-0.826384,0.504602,134.549,3.44188,451000
e-,1,10.6256,163.37,0.00712746,-0.221238,0.975194,209.118,37.5133,451000
e-,1,12.9617,139.853,-0.309828,0.452002,0.836481,250.572,-26.9865,451000
e-,1,18.827,164.323,0.435168,-0.0763355,0.897108,110.095,-29.1374,451000
e-,1,21.3224,138.132,-0.508266,-0.0942225,0.85603,224.317,5.44409,451000
e-,1,9.53879,158.021,0.344548,0.334637,0.8771,178.159,-60.2264,451000
e-,1,6.91125,138.414,-0.150299,-0.59158,0.792113,151.926,-0.732848,451000
e-,1,23.7725,148.799,0.0193852,-0.495061,0.868642,244.313,4.39248,451000
e-,1,13.5454,125.562,0.260972,0.800289,0.539843,157.039,12.7852,451000
gamma,0.01,2.02845,127.883,0.526849,-0.753595,0.393096,410820,-680307,451000
gamma,0.01,2.56038,175.11,0.279952,0.00161379,0.960013,39036.4,-34.7346,451000
gamma,0.01,3.34968,143.38,-0.00452929,-0.616778,0.787124,-66391.4,-278441,451000
gamma,0.01,5.60544,155.097,0.145002,-0.447215,0.882594,-6103.89,-180277,451000
gamma,0.01,5.1679,136.581,0.289424,-0.720439,0.630239,98463.1,-405911,451000
gamma,0.01,3.13467,127.729,0.488057,-0.773515,0.40432,363614,-678907,451000
gamma,0.01,17.1331,139.126,0.711782,-0.41928,0.563534,383455,-264414,451000
gamma,0.01,10.9962,145.401,-0.452746,0.00760024,0.891607,-244381,2391.44,451000
gamma,0.01,3.87996,139.862,0.416658,-0.647193,0.638387,167046,-360059,451000
gamma,0.01,6.05799,137.362,0.00332563,-0.71077,0.703417,-62675.2,-358874,451000
gamma,0.01,14.3019,149.547,0.635173,-0.271207,0.723189,247038,-133588,451000
gamma,0.01,5.75856,150.49,-0.173537,0.39947,0.900171,-132700,156703,451000
gamma,0.01,2.33911,136.836,0.214835,-0.740427,0.636878,55243.3,-412812,451000
gamma,0.01,3.26457,154.003,0.580284,0.233492,0.780225,199333,105469,451000
gamma,0.01,6.40856,114.106,-0.911067,0.0818111,0.40406,-863758,71153.6,451000
gamma,0.01,5.89597,131.624,0.486462,-0.721244,0.493115,285403,-519188,451000
gamma,0.01,2.2678,173.748,0.150623,0.113215,0.982087,-9975.86,40240.6,451000
gamma,0.01,1.98815,134.091,0.868814,-0.273909,0.412475,682428,-236066,451000
gamma,0.01,8.66373,151.104,0.249726,-0.508246,0.82421,43069.4,-219255,451000
gamma,0.01,3.95871,161.096,0.437014,-0.23435,0.868389,114069,-96309,451000
gamma,0.01,4.51317,132.994,0.605272,-0.631598,0.484489,378573,-462819,451000
gamma,0.01,4.97086,149.4,0.555113,0.383165,0.738264,202232,183377,451000
gamma,0.01,4.45171,123.625,-0.0720576,-0.877425,0.474271,-118217,-656543,451000
gamma,0.01,9.53799,133.398,-0.0150169,-0.763486,0.64565,-72597.4,-419875,451000
gamma,0.01,7.01284,118.814,-0.292904,0.868594,0.399689,-324167,769842,451000
gamma,0.01,18.991,130.387,-0.182809,-0.755626,0.628975,-167396,-426558,451000
gamma,0.01,2.44068,129.989,-0.0694466,-0.797724,0.599011,-105455,-472781,451000
e-,1,14.5824,143.623,-0.344127,-0.308775,0.886699,173.583,-42.6097,451000
e-,1,23.1038,113.005,-0.35296,-0.810223,0.46793,171.964,-106.469,451000
e-,1,13.7587,142.057,-0.439619,-0.136803,0.887705,117.125,40.0685,451000
e-,1,7.86962,146.501,0.564279,-0.362198,0.74189,174.785,-31.9275,451000
e-,1,12.7675,147.345,0.0116373,0.520824,0.853585,277.338,-83.4653,451000
e-,1,23.9884,163.622,0.104868,0.273912,0.95602,199.785,30.2253,451000
e-,1,11.1165,116.365,0.258926,-0.876678,0.405455,229.199,-2.41077,451000
e-,1,18.6873,150.428,0.0506668,-0.477376,0.877237,147.631,-19.1268,451000
gamma,0.01,1.816,130.766,-0.317932,-0.677951,0.662798,-229855,-356252,451000
e-,1,4.06091,108.955,-0.854605,0.159381,0.494215,126.305,116.524,451000
e-,1,12.2127,129.728,0.561164,0.626096,0.541387,127.997,-57.4293,451000
e-,1,17.0462,127.246,-0.0447966,-0.777674,0.62707,140.467,-56.2526,451000
e-,1,26.9251,92.3042,-0.961244,0.1607,0.224023,236.391,-15.8687,451000
e-,1,26.9251,92.3035,-0.439282,-0.889281,0.127323,249.642,-9.28142,451000
e-,1,24.0247,149.99,-0.327812,0.0184654,0.944562,248.586,14.9761,451000
e-,1,15.9303,136.719,-0.153493,-0.616212,0.772478,117.898,34.1869,451000
e-,1,22.0102,151.948,-0.166537,-0.323427,0.931483,210.768,-29.7293,451000
e-,1,11.9855,135.91,0.47984,-0.599798,0.640309,282.203,-33.3426,451000
e-,1,15.326,123.435,-0.450169,0.616866,0.645619,94.6879,-52.7411,451000
e-,1,10.5054,97.3763,-0.322018,0.927502,0.189854,136.542,-31.6204,451000
e-,1,21.8671,116.992,0.406307,-0.827153,0.388242,315.51,22.5444,451000
e-,1,19.1854,137.294,0.764087,0.226713,0.603964,251.983,-24.5072,451000
e-,1,24.2018,138.603,-0.483663,0.184762,0.855531,183.37,5.98675,451000
e-,1,21.3755,112.009,0.762203,0.603689,0.23368,87.2953,-38.4084,451000
e-,1,5.53476,160.928,-0.141838,-0.0226402,0.989631,388.71,-10.8592,451000
e-,1,18.7482,114.767,-0.241465,-0.846041,0.475298,183.731,-15.8208,451000
e-,1,13.7683,166.66,0.380633,0.114016,0.91767,140.786,-6.59543,451000
e-,1,16.1289,165.057,0.204404,0.25955,0.94385,132.615,104.397,451000
e-,1,23.5175,99.0541,0.17333,0.977,0.124208,184.787,-3.48913,451000
e-,1,25.3743,123.538,-0.15104,-0.79032,0.593785,234.056,-19.7962,451000
e-,1,10.6294,123.843,0.778779,-0.466811,0.419035,190.692,-72.5879,451000
e-,1,9.038,164.495,0.413383,-0.120397,0.902563,153.248,-172.606,451000
e-,1,26.6125,105.67,-0.84677,0.303948,0.436573,166.256,-24.8701,451000
e-,1,21.9829,119.877,0.619514,-0.681071,0.390313,277.852,-35.0311,451000
e-,1,17.2408,133.903,-0.228768,-0.61853,0.751722,158.98,-28.3998,451000
