Particle Name,Weight,Energy (keV),Pitch Angle (deg),Unit Momentum x,Unit Momentum y,Unit Momentum z,Position x (m),Position y (m),Position z (m)
e-,1,1.43998,139.193,-0.235219,-0.525949,0.817343,244.987,65.5437,451000
e-,1,3.39047,168.41,0.154512,0.201286,0.96727,165.877,-168.296,451000
e-,1,6.95716,178.689,0.183475,0.0251137,0.982704,213.691,-92.0183,451000
e-,1,7.42524,164.452,-0.0818621,-0.00429177,0.996634,177.545,89.043,451000
e-,1,4.03718,141.543,-0.0211376,-0.596755,0.802145,116.373,-58.528,451000
e-,1,10.4586,116.539,-0.786555,0.129529,0.603783,135.343,-8.41846,451000
e-,1,1.56435,104.64,-0.553907,-0.749387,0.362776,256.436,-29.4626,451000
e-,1,10.5578,104.88,0.0912465,-0.964733,0.246908,223.459,-28.104,451000
e-,1,10.1841,125.272,0.128547,-0.814566,0.565648,213.098,4.74197,451000
e-,1,2.86411,162.66,-0.0749679,-0.14254,0.986946,422.654,-124.709,451000
e-,1,8.48013,122.867,0.719198,-0.556298,0.416277,271.743,-19.2872,451000
e-,1,12.446,124.8,-0.603188,-0.3861,0.697919,166.928,-19.3743,451000
e-,1,7.34969,131.427,-0.257766,-0.638698,0.724998,277.441,-7.67727,451000
e-,1,13.9938,158.386,0.222222,-0.362357,0.90516,150.88,-4.23872,451000
e-,1,12.3546,171.945,0.155383,0.139782,0.977915,133.888,-32.2766,451000
e-,1,10.8888,161.532,-0.106215,-0.124391,0.986532,278.251,59.6275,451000
e-,1,10.6914,129.161,0.840256,0.249969,0.481129,197.98,4.20129,451000
e-,1,8.56818,119.168,0.948959,-0.00352175,0.31538,204.948,42.5665,451000
e-,1,7.80974,141.554,-0.394963,0.294752,0.87013,133.013,-22.203,451000
e-,1,13.3798,127.845,0.866368,0.190015,0.461845,154.642,-34.0892,451000
e-,1,3.427,137.244,0.29744,-0.657315,0.692435,266.045,-210.376,451000
e-,1,12.2535,140.547,0.712615,0.266991,0.648765,246.736,46.2787,451000
e-,1,11.3366,129.577,-0.522481,0.409661,0.747791,161.522,-45.9665,451000
e-,1,10.112,104.944,-0.853257,0.301636,0.425404,251.571,-23.3429,451000
e-,1,7.94602,143.56,-0.319976,-0.347115,0.881548,465.23,1.32908,451000
e-,1,4.66308,148.117,0.436814,0.44892,0.779528,211.073,161.821,451000
e-,1,10.4239,151.396,0.101625,-0.471922,0.875764,54.3995,-27.7191,451000
e-,1,6.8458,139.14,0.777437,0.109191,0.61941,88.9632,52.7062,451000
e-,1,11.5926,119.646,-0.67947,0.372123,0.632333,200.781,4.52429,451000
e-,1,9.84811,107.083,-0.884049,0.0511574,0.464587,145.128,74.3164,451000
e-,1,9.39838,122.504,-0.338857,-0.7127,0.614195,197.453,71.8453,451000
gamma,1,0.39335,119.798,-0.823992,0.173487,0.539389,-597643,111814,451000
e-,1,3.50655,169.368,0.0111184,-0.0486207,0.998755,114.627,-132.756,451000
e-,1,5.87276,136.396,0.705529,0.375629,0.600942,114.135,-27.0381,451000
e-,1,7.95901,121.56,-0.733114,-0.09026,0.67409,262.994,19.3655,451000
e-,1,8.6509,134.788,-0.563531,0.0356493,0.825325,195.717,16.1486,451000
e-,1,10.2284,131.297,-0.568655,-0.255796,0.781793,142.089,26.591,451000
e-,1,10.9691,144.351,0.490005,0.473214,0.732096,82.3915,-17.6039,451000
e-,1,8.39769,111.262,-0.814463,0.247557,0.524752,115.728,23.8927,451000
e-,1,13.8707,159.706,0.513422,0.0547346,0.856389,201.779,-4.09686,451000
e-,1,13.7279,159.577,0.516946,-0.0378493,0.855181,175.555,-5.40317,451000
e-,1,5.05419,117.466,-0.521702,-0.633401,0.571516,265.524,6.34759,451000
e-,1,8.61995,160.246,0.499296,-0.0795369,0.862773,87.1365,60.117,451000
gamma,1,0.39335,130.95,0.404996,0.762947,0.503875,209573,509631,451000
e-,1,7.60372,129.816,0.872295,-0.063378,0.484855,201.478,-37.6338,451000
e-,1,3.82517,169.155,0.0616046,0.142884,0.98782,-33.1089,-26.5676,451000
e-,1,8.67618,92.3406,-0.966241,0.122633,0.226581,184.231,-77.6383,451000
e-,1,8.67618,92.3417,-0.357475,-0.927085,0.112803,191.689,-73.313,451000
e-,1,8.67292,86.8867,-0.99034,-0.0326722,0.134755,147.725,-74.7666,451000
e-,1,8.54454,105.402,-0.010169,-0.961358,0.275112,111.873,-69.9079,451000
e-,1,9.67093,155.792,-0.229667,0.0343361,0.972663,333.797,102.638,451000
e-,1,13.545,169.668,0.183851,0.18209,0.965941,173.983,-4.0068,451000
e-,1,12.4901,131.422,-0.589068,-0.182656,0.787169,115.542,8.11127,451000
e-,1,10.2452,141.53,-0.354657,-0.35581,0.864649,316.726,53.4329,451000
e-,1,7.79667,111.805,0.275322,-0.903674,0.327981,198.696,-13.7953,451000
e-,1,8.93695,163.934,0.0483464,-0.238765,0.969873,242.293,-4.9564,451000
e-,1,3.70486,141.499,-0.137944,0.552879,0.821764,224.638,-60.9125,451000
e-,1,13.9509,138.71,-0.507956,-0.00137282,0.861382,189.97,3.39243,451000
e-,1,10.0774,118.569,-0.719743,-0.300443,0.625862,290.845,-49.0391,451000
e-,1,4.49295,151.52,-0.297081,-0.0711871,0.952195,183.697,-48.857,451000
e-,1,9.22232,101.605,-0.645342,-0.688689,0.330517,206.301,-13.5849,451000
e-,1,10.1276,143.816,0.651761,-0.297444,0.697664,181.551,-75.5893,451000
e-,1,12.6638,94.6746,-0.239357,0.962702,0.12615,132.056,-1.52843,451000
e-,1,12.6638,94.6772,-0.597121,-0.776876,0.199776,147.017,-4.60543,451000
e-,1,9.40718,137.764,0.626072,0.456076,0.632478,215.671,96.9953,451000
e-,1,12.6711,107.65,0.372402,0.897898,0.234725,213.191,46.1648,451000
e-,1,6.70248,149.678,-0.280037,-0.224808,0.933296,134.59,22.9327,451000
e-,1,5.36116,122.214,-0.438522,0.647518,0.623232,149.695,-7.97041,451000
e-,1,13.8783,145.651,-0.29896,0.32534,0.897094,205.654,8.20016,451000
e-,1,8.48121,154.322,0.299558,-0.410212,0.861389,63.0803,-54.1953,451000
e-,1,12.9626,99.809,-0.866357,-0.365173,0.340697,210.324,5.79764,451000
e-,1,5.67524,136.01,0.237025,0.688769,0.68514,138.211,95.772,451000
e-,1,2.60287,169.109,0.000849243,-0.020491,0.99979,223.634,-81.4733,451000
e-,1,8.36716,163.562,0.451283,0.066981,0.889864,183.487,-86.5602,451000
e-,1,1.07971,123.511,0.0436907,-0.829938,0.556143,252.825,-18.0168,451000
e-,1,8.34722,153.494,0.443665,-0.348707,0.825569,250.572,-94.0995,451000
e-,1,11.9567,116.093,-0.182442,0.857861,0.480406,201.099,15.8947,451000
e-,1,1.54124,146.374,0.494092,0.436773,0.751733,-12.7003,0.452246,451000
e-,1,13.7691,138.439,0.520555,-0.5373,0.663575,235.697,20.8804,451000
e-,1,5.62611,143.734,0.704768,-0.175837,0.687301,257.496,-33.9494,451000
e-,1,9.74222,129.228,-0.381171,0.586186,0.714908,101.389,51.7591,451000
e-,1,6.31794,117.654,0.0294599,-0.882457,0.46947,288.534,77.5415,451000
e-,1,10.1756,141.543,-0.439339,0.174928,0.881125,178.805,-62.5058,451000
e-,1,13.8253,142.598,-0.296578,0.407009,0.863936,111.447,-3.15129,451000
e-,1,13.9597,156.27,0.281386,0.389345,0.877059,182.308,12.3698,451000
e-,1,1.49041,160.657,0.142667,-0.326642,0.934319,271.417,-53.6541,451000
e-,1,7.22364,133.134,-0.499649,0.353086,0.791,125.013,48.6821,451000
e-,1,4.64397,140.491,-0.0114063,-0.613619,0.78952,72.3284,-69.3984,451000
e-,1,10.8548,156.547,0.527044,-0.165844,0.833499,142.479,76.6487,451000
e-,1,9.19942,149.407,-0.269435,-0.254051,0.928904,220.392,-42.6633,451000
e-,1,12.7462,120.932,0.402791,0.800473,0.44385,128.368,6.57862,451000
e-,1,12.788,165.71,0.411935,-0.0771939,0.907938,127.86,14.95,451000
e-,1,5.84024,131.627,0.858756,0.0289031,0.511569,240.266,-130.307,451000
e-,1,10.235,144.417,-0.138645,-0.497828,0.856122,189.621,12.6072,451000
e-,1,8.35005,109.411,-0.843593,-0.19746,0.499361,225.411,24.7546,451000
e-,1,10.129,110.192,0.614337,0.753841,0.233054,114.285,-44.347,451000
e-,1,2.75057,142.045,-0.23182,0.483409,0.844141,239.973,-144.013,451000
e-,1,12.5151,99.6215,-0.517135,0.813933,0.264733,256.726,37.3151,451000
e-,1,11.0232,134.23,-0.32374,0.548677,0.770808,319.044,20.2836,451000
e-,1,5.87952,113.178,-0.797517,-0.237921,0.554401,106.291,-102.569,451000
e-,1,2.82294,101.885,-0.679031,0.651288,0.338732,88.5602,-64.4662,451000
e-,1,5.0452,170.739,0.0785999,-0.115394,0.990205,218.603,-29.3725,451000
e-,1,5.3491,117.594,0.194569,-0.878244,0.436841,105.885,35.1713,451000
e-,1,3.82835,164.368,0.446069,5.97805e-05,0.894998,345.315,81.9352,451000
e-,1,4.84852,144.611,0.148055,0.58137,0.800055,148.89,-71.2561,451000
e-,1,11.6759,109.616,0.807832,0.55826,0.189086,233.333,48.3252,451000
e-,1,13.3191,129.055,0.472649,-0.686743,0.552256,156.523,-34.6362,451000
e-,1,13.8871,99.2094,-0.746392,0.592018,0.303996,159.349,-2.62048,451000
e-,1,12.4202,106.226,0.995612,-0.00245726,0.0935486,176.147,60.533,451000
e-,1,12.9314,101.421,0.372872,-0.918438,0.132052,150.641,-10.5721,451000
e-,1,6.94852,131.024,0.261694,0.743006,0.616001,199.512,13.5749,451000
e-,1,4.57308,139.708,-0.455709,0.216126,0.863492,348.856,-0.0493157,451000
e-,1,5.66219,150.774,-0.282083,0.187549,0.94088,273.246,54.2197,451000
e-,1,11.9511,101.773,-0.433676,-0.851975,0.293366,163.164,24.6223,451000
e-,1,8.96819,116.963,0.547492,-0.756813,0.357052,198.915,52.3872,451000
e-,1,6.72342,157.863,-0.0385163,-0.305471,0.951422,90.0275,-101.357,451000
e-,1,10.9859,105.47,0.54288,-0.82246,0.169829,86.9733,29.4945,451000
e-,1,10.5682,114.338,0.799687,0.538922,0.264694,178.169,10.1929,451000
e-,1,12.3218,118.535,-0.615307,0.50774,0.60299,167.362,-67.8187,451000
e-,1,13.0808,97.3947,-0.856708,-0.425796,0.291117,199.957,-7.23653,451000
e-,1,1.83616,166.793,0.366004,-0.130089,0.921476,-14.7785,20.3368,451000
e-,1,4.04854,143.08,-0.219476,-0.465334,0.857493,196.053,138.795,451000
e-,1,13.88,135.007,-0.245873,0.594512,0.765573,270.242,-25.7457,451000
e-,1,10.9925,119.076,0.536942,-0.745984,0.393956,259.972,-25.3397,451000
e-,1,3.94945,128.609,-0.603075,0.270893,0.750279,113.195,38.7947,451000
e-,1,11.2272,108.923,0.172528,-0.938275,0.29979,155.685,10.2224,451000
e-,1,8.9064,149.523,0.0913531,0.504464,0.858587,81.7842,-5.83398,451000
e-,1,5.13107,146.145,0.671772,-0.185087,0.717263,191.926,78.2828,451000
e-,1,13.967,171.676,0.124919,-0.127732,0.98391,232.43,-0.853443,451000
e-,1,7.0663,168.715,0.106507,0.182985,0.977329,256.151,-10.0797,451000
e-,1,8.20843,124.964,-0.516778,0.522408,0.678256,203.247,17.8294,451000
e-,1,2.76541,127.343,0.402016,0.740587,0.538436,241.143,-85.2392,451000
e-,1,1.15946,130.706,0.752008,-0.403835,0.520962,246.278,-35.1075,451000
e-,1,10.8623,117.262,0.880508,0.369885,0.296462,206.543,-0.128881,451000
e-,1,7.29424,124.334,-0.619668,0.370103,0.692124,231.239,12.1973,451000
e-,1,2.51264,138.499,-0.263934,-0.516326,0.814706,138.333,94.8385,451000
e-,1,13.9101,146.23,-0.0535808,0.515406,0.85527,221.751,12.6024,451000
e-,1,9.14542,123.308,0.894414,0.22541,0.386283,187.638,130.687,451000
e-,1,7.84418,127.439,-0.439315,0.56095,0.701667,161.877,7.68878,451000
e-,1,6.41702,123.686,0.434663,-0.760196,0.482877,176.865,57.3181,451000
e-,1,13.4319,125.224,0.89674,-0.151751,0.415726,139.869,14.1829,451000
e-,1,8.66829,103.692,-0.438026,0.839204,0.322288,177.521,3.27673,451000
e-,1,13.6097,127.505,0.693271,0.532658,0.485438,144.569,-4.08682,451000
e-,1,7.86437,135.7,-0.554518,0.00865728,0.832127,159.476,-112.912,451000
e-,1,6.71442,138.469,0.178247,-0.659848,0.729951,176.833,89.4203,451000
e-,1,12.5681,108.112,-0.617089,0.657029,0.43303,78.8264,-0.701867,451000
e-,1,4.03286,125.184,0.411202,0.757841,0.506547,136.893,24.1083,451000
e-,1,9.40013,107.405,0.590763,0.784389,0.189032,178.073,-14.986,451000
e-,1,12.2742,170.859,0.19982,0.160863,0.966538,258.302,36.2315,451000
e-,1,11.1065,139.809,-0.410088,0.318638,0.854574,110.317,20.3594,451000
e-,1,13.4476,104.866,0.750294,0.650943,0.115461,206.331,0.13054,451000
e-,1,13.0958,163.69,0.353707,0.221539,0.908742,204.819,30.5008,451000
e-,1,10.3916,101.743,0.473574,0.873052,0.116224,177.458,3.21823,451000
e-,1,14.092,126.081,-0.632742,0.286767,0.719306,141.088,-1.86776,451000
e-,1,12.5249,150.358,0.276543,-0.478679,0.833301,223.518,7.33941,451000
e-,1,8.15035,133.331,-0.53419,0.271926,0.800436,295.235,15.404,451000
e-,1,9.53474,100.098,-0.629644,0.717774,0.297236,143.953,91.4444,451000
e-,1,8.08815,146.921,-0.307251,-0.268722,0.912899,193.838,-12.4984,451000
e-,1,3.87135,158.036,0.125177,-0.367969,0.921374,278.413,80.1137,451000
e-,1,8.83161,133.349,0.755658,0.350961,0.552998,208.582,100.079,451000
e-,1,7.89984,171.653,0.162003,0.145823,0.975956,101.557,26.8209,451000
e-,1,12.7295,112.836,0.223287,0.909846,0.349747,162.001,44.0657,451000
e-,1,11.9641,92.8551,-0.97027,0.0505972,0.236679,135.789,-55.7478,451000
e-,1,11.9711,148.113,0.526103,-0.369977,0.765723,198.667,20.4833,451000
e-,1,5.97198,143.541,0.237345,0.589976,0.771748,92.1467,-48.9211,451000
e-,1,11.6671,147.024,-0.219105,0.388278,0.895116,218.035,78.1947,451000
e-,1,2.19226,169.642,0.039603,-0.0987199,0.994327,121.084,149.805,451000
e-,1,8.91181,123.313,-0.531238,-0.527922,0.662635,173.453,-2.36393,451000
e-,1,8.1168,151.536,-0.250432,-0.215742,0.94379,100.633,-77.7219,451000
e-,1,8.55584,136.661,-0.495898,0.238438,0.835004,180.216,47.8372,451000
e-,1,13.4163,146.036,0.262486,-0.545828,0.795721,211.197,12.9944,451000
e-,1,12.0761,155.488,0.545079,0.158859,0.823196,162.928,-3.51584,451000
e-,1,7.40952,113.019,0.830027,0.504577,0.237606,214.13,-71.598,451000
e-,1,12.1081,105.744,-0.52937,0.760693,0.375651,91.4717,21.6346,451000
e-,1,13.7918,103.568,0.408411,-0.897717,0.165243,246.19,38.0434,451000
e-,1,13.8789,139.848,0.765493,-0.123296,0.63152,139.029,-64.1897,451000
e-,1,11.4467,98.2573,-0.819082,0.490905,0.296846,213.957,61.1853,451000
e-,1,8.20406,138.191,-0.340289,-0.450255,0.825514,225.775,-38.3436,451000
e-,1,11.9,145.776,-0.355288,0.215941,0.909472,301.742,20.2472,451000
e-,1,6.31956,162.899,0.0536448,0.267156,0.962159,179.521,86.3726,451000
e-,1,12.8505,99.3092,-0.830019,-0.453103,0.325218,207.726,-26.2677,451000
e-,1,11.1922,98.5424,-0.903514,-0.278937,0.325355,210.775,-7.40329,451000
e-,1,10.1341,153.629,0.0604013,0.433482,0.899135,164.101,-94.5267,451000
e-,1,2.4731,109.404,-0.273443,0.880641,0.386912,67.4903,-176.525,451000
e-,1,4.46773,144.413,0.706449,-0.131818,0.69538,124.898,-15.8285,451000
e-,1,2.61912,164.598,0.111177,-0.254164,0.96075,29.5404,-3.47873,451000
e-,1,4.31137,151.201,0.206423,0.482315,0.851329,355.404,-47.3756,451000
e-,1,3.73558,148.602,0.0825638,-0.512374,0.854784,119.321,143.398,451000
e-,1,5.55673,139.385,0.274275,-0.635039,0.722148,297.954,46.831,451000
e-,1,7.758,150.283,-0.218987,-0.309193,0.925443,245.881,-36.2405,451000
e-,1,5.57689,127.005,-0.659654,-0.132621,0.739776,190.32,61.3148,451000
e-,1,6.36994,144.487,0.0784679,-0.573544,0.815408,230.581,3.23587,451000
e-,1,1.63172,110.105,-0.855115,0.0865798,0.511157,68.0791,-63.2901,451000
e-,1,5.27493,122.013,-0.380207,0.694578,0.61074,169.062,-45.9172,451000
e-,1,3.87237,111.382,-0.692817,0.517038,0.502669,251.335,-64.3232,451000
e-,1,9.53714,119.442,-0.180605,0.826756,0.532782,182.69,56.5307,451000
e-,1,12.3808,106.019,-0.640461,-0.652083,0.405705,230.746,6.93658,451000
e-,1,4.19553,132.732,0.78062,0.309547,0.542967,212.505,-69.8092,451000
e-,1,8.83026,121.532,0.529966,0.731639,0.428766,224.959,35.3168,451000
e-,1,8.6253,105.989,0.027981,-0.960214,0.277861,316.449,38.2022,451000
e-,1,12.8571,135.951,0.383183,0.649752,0.656501,227.121,-15.1821,451000
e-,1,12.351,127.294,0.16964,0.795185,0.582153,126.782,13.07,451000
e-,1,12.9223,123.743,-0.501462,-0.555398,0.663377,275.892,-28.5201,451000
e-,1,4.57777,153.799,0.385403,0.385015,0.838587,232.45,-38.8723,451000
e-,1,10.9386,143.298,0.106135,0.598175,0.794306,75.1643,88.9604,451000
e-,1,10.8675,133.029,-0.332692,-0.558006,0.760227,227.533,27.8449,451000
e-,1,9.65532,159.209,-0.0769942,-0.244287,0.966641,209.149,-57.6614,451000
e-,1,8.26368,174.8,0.184132,-0.0877933,0.978973,78.679,18.9114,451000
e-,1,12.1487,156.181,0.562434,0.075189,0.823416,146.366,-16.9652,451000
e-,1,13.8246,108.766,-0.779571,-0.404407,0.478251,194.636,-17.7516,451000
e-,1,13.6732,102.311,-0.901768,-0.184987,0.390633,269.159,-25.4577,451000
e-,1,9.19117,133.739,0.275831,-0.705275,0.653074,216.999,-16.4913,451000
e-,1,13.622,115.169,0.615977,-0.721194,0.316939,204.684,19.3022,451000
e-,1,14.0479,169.239,0.0829953,0.157925,0.983957,139.172,5.66403,451000
e-,1,2.9017,160.034,0.303082,0.319001,0.897986,28.2597,126.325,451000
gamma,0.01,0.342939,160.323,0.521034,0.114363,0.84584,150201,46016.8,451000
gamma,0.01,1.43797,146.845,-0.399123,-0.17337,0.900357,-216105,-67324.9,451000
gamma,0.01,0.363564,122.645,0.0843692,-0.906482,0.41373,7704.85,-758392,451000
gamma,0.01,0.368188,133.893,0.91176,0.113508,0.394727,735942,98701.7,451000
gamma,0.01,1.19199,132.565,0.276752,0.778635,0.563148,107129,477386,451000
e-,1,7.7387,161.15,0.364209,-0.259243,0.894508,84.0046,35.7525,451000
e-,1,9.75047,122.268,0.00162794,0.841084,0.540902,185.312,13.0512,451000
e-,1,11.3832,126.639,-0.554374,0.429707,0.712756,146.992,3.27844,451000
e-,1,11.205,102.642,-0.509768,-0.797418,0.322896,144.424,-36.911,451000
e-,1,11.1192,156.271,-0.207246,-0.108891,0.97221,133.236,-0.487782,451000
e-,1,1.48781,119.638,0.242766,-0.854401,0.459418,281.232,-109.243,451000
e-,1,3.97039,134.073,-0.446833,0.415354,0.792352,236.945,-58.5671,451000
e-,1,9.82073,138.4,-0.472578,-0.238025,0.848536,139.592,-22.6779,451000
e-,1,1.0538,146.363,-0.383092,-0.0651872,0.921407,173.003,-66.5924,451000
e-,1,13.8827,132.661,-0.58916,0.0935926,0.802578,238.852,8.68209,451000
e-,1,13.0445,116.367,-0.54765,0.625714,0.555483,223.111,-17.6587,451000
e-,1,9.07249,155.011,0.320605,0.396393,0.860282,276.944,99.9917,451000
e-,1,7.12724,156.092,0.483321,-0.245987,0.840173,69.7106,-58.1851,451000
e-,1,6.13851,130.444,-0.471395,0.464584,0.749632,241.302,64.4073,451000
e-,1,7.67231,137.274,0.623315,-0.463054,0.630127,202.838,19.6884,451000
e-,1,5.92851,147.701,0.605358,0.283492,0.743757,177.874,31.3087,451000
e-,1,7.31723,144.435,0.362977,-0.538829,0.760204,214.298,24.9171,451000
e-,1,4.07189,101.721,-0.319126,0.909761,0.265506,200.089,-233.2,451000
e-,1,10.6458,120.209,0.810707,0.465168,0.355489,232.042,-16.8967,451000
e-,1,6.71692,130.613,-0.52499,-0.374951,0.764066,166.38,-58.4683,451000
e-,1,13.1084,99.568,0.560088,-0.825945,0.0641643,183.121,-29.211,451000
e-,1,6.56142,134.682,0.817862,-0.13435,0.55951,70.2809,-92.93,451000
e-,1,10.5032,143.684,0.679854,-0.246314,0.690745,223.346,-2.25893,451000
e-,1,6.5369,144.347,0.318851,-0.555712,0.767801,179.238,24.1753,451000
e-,1,6.66843,159.32,-0.149283,-0.119104,0.981595,132.244,12.7867,451000
e-,1,14.0781,109.756,-0.766475,-0.412402,0.492383,182.908,-6.305,451000
e-,1,12.8784,119.924,-0.74924,-0.116421,0.651986,157.539,-5.15266,451000
e-,1,8.9716,119.938,0.853732,0.391521,0.343297,33.8407,130.716,451000
e-,1,13.5342,146.784,-0.226809,-0.380704,0.89645,168.486,-13.5573,451000
e-,1,5.46073,135.422,-0.532137,-0.177436,0.827857,151.921,-86.2277,451000
e-,1,12.9787,117.764,0.327825,0.851603,0.409028,185.774,-22.5574,451000
e-,1,12.6899,155.196,0.564026,-0.123522,0.816466,146.184,-5.09172,451000
e-,1,10.4703,125.83,0.131661,0.81209,0.568485,170.351,-26.9862,451000
e-,1,3.35311,144.642,-0.395282,-0.147374,0.90666,155.026,-43.9029,451000
e-,1,13.2585,155.191,-0.217281,0.143323,0.96553,115.473,14.1738,451000
e-,1,6.35847,137.19,0.402327,-0.622179,0.671585,223.901,27.2909,451000
e-,1,2.23091,153.166,0.0430732,0.435676,0.899072,300.079,121.126,451000
e-,1,1.88757,100.426,-0.88197,-0.310742,0.354357,254.886,135.129,451000
e-,1,11.6032,122.157,0.233535,-0.834197,0.499577,62.9828,25.9139,451000
e-,1,1.01352,122.204,0.741612,0.536437,0.4028,162.934,-28.6044,451000
e-,1,1.42654,165.906,0.0202948,-0.17929,0.983587,101.134,-37.2631,451000
e-,1,8.51144,134.294,0.280473,-0.697637,0.65927,222.244,74.6385,451000
e-,1,8.94758,138.977,0.24655,-0.645633,0.722753,185.199,0.528143,451000
e-,1,8.26095,138.165,-0.170509,-0.584841,0.793024,273.472,-101.67,451000
e-,1,12.1359,95.4948,-0.867442,0.424939,0.258789,212.007,-31.5719,451000
e-,1,11.6307,125.867,-0.331035,-0.672435,0.662003,170.617,35.0358,451000
e-,1,10.3816,151.339,-0.201444,-0.298355,0.932955,138.649,-4.00878,451000
e-,1,10.9039,108.469,-0.845377,-0.223069,0.485364,172.985,22.2733,451000
e-,1,9.14451,107.031,-0.854909,0.236879,0.46154,191.817,8.67235,451000
e-,1,11.4858,118.489,0.442881,-0.800896,0.403016,168.245,12.2495,451000
e-,1,8.7148,118.929,0.945761,-0.0925387,0.311403,144.724,53.0647,451000
e-,1,4.77158,135.95,0.521107,-0.574918,0.630806,185.842,125.101,451000
e-,1,6.65464,151.1,-0.126993,0.385355,0.913988,213.749,-99.5449,451000
e-,1,12.0834,159.21,0.172111,0.357531,0.917905,134.734,13.1436,451000
e-,1,13.5926,117.532,-0.780344,0.0806927,0.620123,179.658,-27.4786,451000
e-,1,11.4034,136.491,0.0353438,0.682793,0.729756,160.451,61.753,451000
e-,1,11.538,146.492,-0.250212,-0.361856,0.898028,111.852,-57.5174,451000
e-,1,14.0923,129.54,-0.325148,-0.621944,0.712365,232.22,2.15648,451000
e-,1,9.11416,96.2123,-0.879314,0.386837,0.277785,367.968,43.413,451000
e-,1,11.2261,108.032,0.382612,-0.891007,0.244365,-9.59352,21.6709,451000
e-,1,8.4511,118.21,-0.693408,-0.378562,0.613087,289.597,-44.8776,451000
gamma,0.01,1.34164,154.822,0.413072,0.386665,0.824538,106663,156329,451000
gamma,0.01,0.272939,132.583,-0.188429,0.721997,0.665744,-155758,362365,451000
gamma,0.01,2.49608,156.296,0.0186599,0.409255,0.912229,-54175,149529,451000
gamma,0.01,1.04061,161.335,0.472323,0.181135,0.862613,122253,69649.8,451000
gamma,0.01,0.33909,135.353,0.278103,0.750516,0.599487,94254.1,418407,451000
gamma,0.01,1.03054,132.488,0.177298,0.789483,0.587606,39972.2,449076,451000
gamma,0.01,1.40737,166.233,0.319983,-0.211462,0.923523,54951.2,-77276.8,451000
gamma,0.01,1.39419,169,0.0101714,0.105831,0.994332,-57597.8,34989.7,451000
gamma,0.01,0.919488,141.376,0.150112,0.668348,0.728545,7944.37,306425,451000
gamma,0.01,2.09181,141.328,0.281398,0.665329,0.691486,75190.3,321421,451000
gamma,0.01,5.3129,122.234,-0.800066,-0.123462,0.587071,-517178,-71027.4,451000
gamma,0.01,0.300135,141.351,0.819388,0.0125628,0.573102,417538,6701.73,451000
gamma,0.01,1.95069,166.456,0.316411,-0.209046,0.925302,53436.3,-76255.4,451000
gamma,0.01,1.76769,155.735,0.0241366,0.414915,0.90954,-52139.3,152056,451000
gamma,0.01,0.979397,150.361,-0.189777,0.390294,0.900919,-131529,144370,451000
gamma,0.01,0.349176,159.43,-0.0132241,0.325334,0.945507,-65703.2,114535,451000
gamma,0.01,2.43507,143.231,-0.266419,0.484994,0.832948,-168081,194258,451000
gamma,0.01,3.32138,127.448,-0.401543,0.675031,0.618947,-278170,364411,451000
gamma,0.01,3.77761,150.636,0.073382,0.525241,0.847784,-32049.5,206737,451000
gamma,0.01,2.17458,148.8,-0.155545,0.454657,0.876979,-120388,172894,451000
gamma,0.01,2.25994,143.843,-0.43259,0.233381,0.870861,-227288,89064.9,451000
gamma,0.01,0.886025,160.334,0.421666,0.266383,0.86674,101817,102236,451000
gamma,0.01,0.598469,130.044,-0.451752,0.58462,0.673899,-285401,289738,451000
gamma,0.01,2.62254,153.528,0.388097,0.424848,0.817854,97811.8,173239,451000
gamma,0.01,3.52804,133.072,-0.642848,0.111423,0.757847,-344948,48576.4,451000
gamma,0.01,1.35196,151.977,-0.322697,0.110372,0.940045,-175923,38664.3,451000
gamma,0.01,1.44647,132.654,-0.418841,0.562723,0.712681,-257734,263653,451000
gamma,0.01,0.363577,160.672,0.428198,-0.247467,0.869141,103883,-95938.2,451000
gamma,0.01,2.80448,156.733,0.339897,-0.384831,0.858123,71557.4,-150742,451000
gamma,0.01,2.57178,174.136,0.30064,-0.00746551,0.953709,44491.9,-3255.61,451000
gamma,0.01,2.61342,152.072,0.371395,0.458608,0.807307,92962.4,189508,451000
gamma,0.01,3.79258,134.157,0.696867,-0.526808,0.486672,418261,-362957,451000
gamma,0.01,1.68618,168.896,0.283525,0.183181,0.941307,39796.1,64501.3,451000
gamma,0.01,0.93495,136.626,-0.0537335,0.710053,0.702095,-86638.7,337876,451000
gamma,0.01,0.377766,118.439,-0.38599,0.838913,0.383714,-397725,731156,451000
gamma,0.01,3.81492,148.903,-0.0467303,0.512213,0.857586,-79260.7,199282,451000
gamma,0.01,1.45287,156.398,-0.0932862,0.336037,0.937218,-94337.9,119377,451000
gamma,0.01,3.66196,142.87,0.786553,-0.126335,0.604461,374528,-70592.8,451000
gamma,0.01,1.47489,164.379,0.417642,0.167197,0.893096,95503.4,62027,451000
gamma,0.01,0.412266,128.125,-0.683242,0.259285,0.682606,-396051,126506,451000
gamma,0.01,0.653402,158.076,-0.222479,0.0111741,0.974874,-137408,3201.09,451000
gamma,0.01,0.619698,132.168,0.0113753,0.785867,0.618291,-54863.6,424800,451000
gamma,0.01,4.97778,138.336,-0.0230953,0.692527,0.721022,-71743.2,320854,451000
gamma,0.01,0.383242,151.357,0.461946,0.419978,0.781168,136914,179318,451000
